venue_id,lat,lng,category_id,category,city,km
7476929,33.905258602,-118.017542721,1,Coffee Shop,Los Angeles,23.889
7476941,34.090503646,-118.303274625,15,Mexican,Los Angeles,11.197
7476984,34.091093889,-118.300865194,18,Asian,Los Angeles,11.161
7476987,34.105126974,-118.187466316,55,Other - Parks ,Los Angeles,13.032
7477044,34.2001278,-118.19037755,186,Bank & Financial,Los Angeles,22.92
7477073,40.720844292,-74.001494681,121,Corporate Office,New York,8.24
7477137,33.943048506,-118.402347582,23,Skyscraper,Los Angeles,15.41
7478254,40.762568052,-73.987473414,232,Conference,New York,9.22
7478649,34.015601598,-118.497591019,121,Corporate Office,Los Angeles,22.888
7478665,40.7681698,-73.9600986,101,Sandwich Shop,New York,8.144
7478680,40.732464,-73.856778,83,Middle Eastern,New York,4.915
7478712,33.756190179,-118.220357895,200,Hardware Store,Los Angeles,27.248
7478820,40.76421761,-73.99932324,166,Historic Landmark,New York,10.105
7478873,40.724120294,-73.983542919,166,Historic Landmark,New York,6.843
7479012,40.726714939,-74.005593388,189,Tacos,New York,8.714
7479037,34.04044234,-118.270442,369,Exhibit,Los Angeles,4.875
7479047,40.845889839,-74.078476644,370,Party,New York,21.174
7479148,40.623429967,-73.742810067,106,Grocery,New York,16.608
7479178,34.0622392,-118.3403106,121,Corporate Office,Los Angeles,10.824
7479431,42.025049916,-87.744628768,386,Pool / Waterpark,Chicago,23.67
7479438,34.0251832,-118.23950093,154,Burgers,Los Angeles,2.963
7479464,34.1365661,-118.0299482,117,Salon & Barbershop,Los Angeles,25.327
7479468,40.697681379,-73.931297505,188,Gallery,New York,2.471
7479470,40.6884262,-73.83999303,88,Victorian,New York,5.91
7479474,34.035146816,-118.232392284,170,Warehouse & Industrial,Los Angeles,4.232
7479483,34.04044234,-118.270442,74,Arcade,Los Angeles,4.875
7479517,40.718125,-74.0011805556,101,Sandwich Shop,New York,8.167
7479688,40.749701191,-73.976398023,47,Modern Hotel,New York,7.589
7479773,40.643839733,-73.976608317,159,Sushi,New York,9.323
7479797,34.073671167,-118.398630667,32,Live Music,Los Angeles,15.958
7479839,40.77322553,-73.90568775,373,Meet Up,New York,7.268
7479936,34.05896298,-118.013788948,121,Corporate Office,Los Angeles,22.734
7479945,34.201038392,-118.40802235,154,Burgers,Los Angeles,26.672
7479993,34.01609969,-118.41373819,121,Corporate Office,Los Angeles,15.198
7480014,42.025648807,-87.755525952,103,Theatre,Chicago,24.072
7480050,34.0360309,-118.2356176,188,Gallery,Los Angeles,4.22
7480120,33.88902,-118.14298,217,Other - Services,Los Angeles,15.804
7480177,34.1719723,-118.40605664,204,Other - Street Fare,Los Angeles,23.921
7480184,34.125456063,-118.231649621,18,Asian,Los Angeles,14.052
7480227,33.914902671,-118.011496458,18,Asian,Los Angeles,23.946
7480273,33.904886046,-118.014749056,79,Stadium,Los Angeles,24.139
7480369,34.04543995,-118.2721567,217,Other - Services,Los Angeles,5.449
7480372,34.044552183,-118.266663551,130,Sports Bar,Los Angeles,5.186
7480450,33.815327581,-118.263053298,89,Craftsman,Los Angeles,20.57
7480453,40.7659206509,-73.9836932098,106,Grocery,New York,9.24
7480688,34.075542746,-118.318769008,87,Duplex,Los Angeles,10.522
7480793,34.045441173,-118.251267672,25,Dancefloor,Los Angeles,5.054
7480813,40.743589,-73.924628091,20,Apartment,New York,4.295
7481568,40.6913758,-73.9612734,210,Other - Medical,New York,5.067
7481767,33.901312344,-118.150148392,135,Administration,Los Angeles,14.327
7481794,40.7529841,-73.9817363,192,,New York,8.168
7481820,34.0140801,-118.49787655,99,Beach,Los Angeles,22.902
7481873,40.7350052755,-74.0018189301,912,Snow Cones,New York,8.681
7481915,34.0443948,-118.2703058,234,Special Event,Los Angeles,5.279
7482147,33.78552355,-118.30897394,119,Gas & Automotive,Los Angeles,24.462
7482160,40.720268038,-73.999190564,121,Corporate Office,New York,8.038
7482190,34.04259434,-118.26643749,234,Special Event,Los Angeles,4.972
7482250,34.073478589,-118.344979208,88,Victorian,Los Angeles,11.973
7482265,34.0290516615,-118.3346897364,121,Corporate Office,Los Angeles,8.448
7482325,34.06077452,-118.44436123,121,Corporate Office,Los Angeles,19.143
7482339,34.048674777,-118.260537447,11,Mall,Los Angeles,5.499
7482343,40.745468751,-73.992533684,121,Corporate Office,New York,8.462
7482354,40.755742185,-73.971977234,19,Italian,New York,7.744
7482355,34.180982786,-118.319556713,200,Hardware Store,Los Angeles,21.119
7482455,33.954641851,-118.397886029,227,Rental Car,Los Angeles,14.539
7482510,40.731962896,-73.694938799,119,Gas & Automotive,New York,17.924
7482519,40.807995066,-74.008927345,186,Bank & Financial,New York,14.151
7482559,41.9871872,-87.6599553,190,Dentist,Chicago,17.929
7482583,40.749270933,-74.003598417,38,City Park,New York,9.481
7482596,34.04374718,-118.27132898,101,Sandwich Shop,Los Angeles,5.246
7482638,33.95072927,-118.164396286,154,Burgers,Los Angeles,9.609
7482790,33.769232691,-118.208328317,119,Gas & Automotive,Los Angeles,25.947
7482796,40.708382967,-73.830797317,217,Other - Services,New York,6.275
7482897,34.058876612,-118.413694473,16,American,Los Angeles,16.444
7483011,40.710131833,-73.836587583,38,City Park,New York,5.792
7483025,40.82832738,-73.82398554,192,,New York,15.041
7483059,42.0273614,-87.6772908,119,Gas & Automotive,Chicago,22.527
7483079,40.75431591,-73.99224531,360,Gym,New York,8.968
7483101,34.04030478,-118.27068436,369,Exhibit,Los Angeles,4.87
7483118,40.829769722,-73.825524309,201,Drugstore & Pharmacy,New York,15.126
7483239,40.761864589,-73.99368201,201,Drugstore & Pharmacy,New York,9.57
7483331,41.908377242,-87.875702467,413,Other Sports,Chicago,21.437
7483402,33.841089501,-118.256977808,119,Gas & Automotive,Los Angeles,17.682
7483496,40.770881387,-73.950758803,159,Sushi,New York,7.988
7483541,40.734110185,-74.008475665,106,Grocery,New York,9.177
7483626,34.03323662,-118.28155534,88,Victorian,Los Angeles,4.703
7483628,34.040532567,-118.268431417,369,Exhibit,Los Angeles,4.816
7483651,33.9271675586,-118.351933439,119,Gas & Automotive,Los Angeles,12.408
7483666,34.057743829,-118.236944675,20,Apartment,Los Angeles,6.532
7483715,33.768169567,-118.187275383,234,Special Event,Los Angeles,26.421
7483716,34.053716565,-118.32117421,18,Asian,Los Angeles,8.871
7483796,41.979718511,-87.673716856,27,Wine Bar,Chicago,17.242
7483838,34.04789397,-118.248621673,188,Gallery,Los Angeles,5.327
7483865,33.918268321,-118.081202238,44,Motel,Los Angeles,18.027
7484310,40.754672506,-73.966778709,23,Skyscraper,New York,7.347
7484967,41.891400652,-87.624006286,123,Breakfast,Chicago,7.352
7485006,40.748421868,-73.992477044,234,Special Event,New York,8.624
7485041,40.69001386,-73.84266391,186,Bank & Financial,New York,5.636
7485081,40.7633799,-73.9792834,232,Conference,New York,8.777
7485155,40.910308112,-73.780890607,117,Salon & Barbershop,New York,24.825
7485377,40.761934217,-73.995247933,217,Other - Services,New York,9.678
7485480,34.13559788,-118.00715826,128,Bridge,Los Angeles,26.976
7485483,34.0617025,-118.32201948,43,Antique Hotel,Los Angeles,9.545
7485610,40.6900311,-73.83992297,37,Playground,New York,5.852
7485735,40.7461027589,-73.9820194244,362,Wine & Spirits,New York,7.742
7485973,40.722396509,-73.989078999,101,Sandwich Shop,New York,7.249
7486046,33.982976074,-118.414699232,121,Corporate Office,Los Angeles,15.302
7486091,40.7402544,-73.99635239,64,Other - Food ,New York,8.481
7486114,34.144431,-118.051942,1,Coffee Shop,Los Angeles,24.304
7486123,34.062688576,-118.019700647,154,Burgers,Los Angeles,22.338
7486157,33.906176104,-118.01414053,96,Bookstore,Los Angeles,24.127
7486242,34.075201924,-118.3771841,201,Drugstore & Pharmacy,Los Angeles,14.397
7486250,40.764749457,-73.970990011,236,Fine Dining,New York,8.408
7486268,34.060395531,-118.414848905,15,Mexican,Los Angeles,16.609
7486518,41.885954097,-87.624356168,121,Corporate Office,Chicago,6.753
7486562,41.939532395,-87.644280897,96,Bookstore,Chicago,12.566
7486672,34.040400367,-118.268449533,369,Exhibit,Los Angeles,4.803
7486687,41.945945017,-87.886149083,57,Other - Travel & Lodging,Chicago,24.23
7486697,41.614830983,-87.8024205,65,Church,Chicago,27.075
7486706,40.728232865,-73.813122751,54,Other - Shopping,New York,8.087
7486709,40.7812563451,-73.9666986463,387,Concert,New York,9.665
7486739,41.795181792,-87.584733778,101,Sandwich Shop,Chicago,5.843
7486751,40.77620697,-73.97962021,81,South American / Latin,New York,9.85
7486759,40.727259816,-73.995453618,121,Corporate Office,New York,7.903
7486760,40.7433775924,-73.991566733,118,Health & Fitness,New York,8.278
7486808,40.717384827,-73.80404941,132,Hospital,New York,8.594
7486823,41.798020569,-87.593067242,153,Other - College & Education,Chicago,5.103
7486841,33.8964700699,-118.3678632975,148,Medical School,Los Angeles,15.834
7486915,40.72756737,-74.00720733,74,Arcade,New York,8.869
7486927,33.9323029,-117.9683118,119,Gas & Automotive,Los Angeles,27.047
7487002,34.144536202,-118.152525695,53,Furniture,Los Angeles,18.409
7487041,34.0342364281,-118.2320766625,155,Pizza,Los Angeles,4.15
7487072,40.58389959,-73.949314809,1,Coffee Shop,New York,14.277
7487086,33.9434455333,-118.4013586667,226,Tram,Los Angeles,15.309
7487148,33.834668555,-118.315415382,24,Pub,Los Angeles,19.35
7487152,34.17204544,-118.40598985,187,Hot Dogs & Sausages,Los Angeles,23.923
7487206,42.001875203,-87.815200021,28,Dive Bar,Chicago,24.231
7487223,34.146396,-118.1439477,18,Asian,Los Angeles,18.984
7487339,34.0923678,-118.0228168,146,Tower,Los Angeles,23.316
7487377,41.950777361,-87.683365345,241,Bar,Chicago,14.246
7487465,40.81229209,-73.93013966,58,Other - Entertainment,New York,11.8
7488305,40.70376628,-74.01511633,121,Corporate Office,New York,9.273
7488416,34.0860177,-118.320827086,121,Corporate Office,Los Angeles,11.579
7489039,33.979863901,-118.047274584,200,Hardware Store,Los Angeles,18.824
7489261,40.76350262,-73.9715127,102,Library,New York,8.334
7489430,40.701512406,-73.919641972,81,South American / Latin,New York,1.405
7489586,34.14465653,-118.14614289,121,Corporate Office,Los Angeles,18.714
7489620,40.728234429,-74.004893303,121,Corporate Office,New York,8.699
7489685,40.665361667,-73.728888233,119,Gas & Automotive,New York,15.602
7489704,34.067143659,-118.385976362,192,,Los Angeles,14.586
7489706,40.7381252966,-73.9819668506,102,Library,New York,7.289
7489910,40.751755059,-74.000913155,241,Bar,New York,9.424
7489932,40.751981531,-74.001730607,59,Other - Art & Culture,New York,9.496
7490281,33.8794380426,-118.2996708155,15,Mexican,Los Angeles,14.168
7490302,41.61591506,-87.80178081,366,Wedding,Chicago,26.943
7490346,33.91806448,-118.4157053483,155,Pizza,Los Angeles,17.793
7490353,34.022909,-118.1959623,155,Pizza,Los Angeles,5.594
7490469,34.108226208,-118.268484811,54,Other - Shopping,Los Angeles,12.154
7490604,40.73504841,-73.99913215,117,Salon & Barbershop,New York,8.471
7490632,40.629691017,-73.708372983,201,Drugstore & Pharmacy,New York,18.741
7490837,34.154955475,-118.438228369,185,Castle,Los Angeles,24.442
7490911,40.76019305,-73.91477467,82,French,New York,5.874
7490913,41.95742885,-87.681072516,234,Special Event,Chicago,14.921
7490933,41.910353637,-87.677382127,154,Burgers,Chicago,9.786
7490947,33.934717089,-118.006929159,153,Other - College & Education,Los Angeles,23.562
7490954,33.997039932,-118.479700685,362,Wine & Spirits,Los Angeles,21.178
7490981,41.995885676,-87.884226634,86,Seafood,Chicago,27.544
7490999,40.73650195,-74.150304033,374,Sports,New York,20.897
7491068,34.0061569,-118.4880726,106,Grocery,Los Angeles,21.956
7491075,40.75506693,-73.96737104,19,Italian,New York,7.413
7491145,34.154010374,-118.329407951,37,Playground,Los Angeles,18.621
7491200,33.999156896,-118.480929136,62,Toys & Games,Los Angeles,21.288
7491216,40.726282068,-73.986103374,16,American,New York,7.116
7491237,34.0435422,-118.040862855,185,Castle,Los Angeles,19.873
7491250,40.713510822,-74.01002031,28,Dive Bar,New York,8.854
7491286,40.619715158,-74.032593613,913,Frozen Yogurt,New York,14.542
7491288,40.717622513,-73.996811965,59,Other - Art & Culture,New York,7.794
7491294,42.040293496,-87.71597187,362,Wine & Spirits,Chicago,24.557
7491363,34.038944238,-118.234166002,166,Historic Landmark,Los Angeles,4.57
7491398,41.892279565,-87.621006484,23,Skyscraper,Chicago,7.5
7491524,34.074581117,-118.358933867,58,Other - Entertainment,Los Angeles,13.02
7492909,40.742380115,-73.988405174,364,Dog Park,New York,7.991
7493086,40.636900174,-73.782703132,224,Terminal,New York,13.002
7493496,41.8516213,-87.8031608,119,Gas & Automotive,Chicago,13.696
7493706,40.747851406,-74.027839478,124,Diner,New York,11.247
7493772,41.964901563,-87.713523675,152,High School,Chicago,16.505
7494023,33.87631911,-118.29627197,119,Gas & Automotive,Los Angeles,14.4
7494086,34.084876249,-118.384782672,117,Salon & Barbershop,Los Angeles,15.598
7494089,41.9289351,-87.6647173,119,Gas & Automotive,Chicago,11.549
7494130,40.771912837,-73.989514273,103,Theatre,New York,10.057
7494290,33.902682611,-118.016566001,149,College,Los Angeles,24.098
7494325,41.878046403,-87.618155934,234,Special Event,Chicago,6.039
7494468,40.889091395,-73.881424095,42,Golf Course,New York,20.251
7494469,33.8208655333,-118.1891181167,117,Salon & Barbershop,Los Angeles,20.696
7494500,34.04714,-117.97541,119,Gas & Automotive,Los Angeles,25.843
7494551,42.0127488,-87.7202111,16,American,Chicago,21.71
7494591,40.8030509949,-73.949226737,186,Bank & Financial,New York,11.214
7494640,40.800969,-74.049232,116,Pavilion,New York,15.947
7494706,40.7434625,-73.986333463,370,Party,New York,7.897
7494764,41.837355429,-87.799172401,38,City Park,Chicago,13.135
7494775,40.757597667,-74.153050813,186,Bank & Financial,New York,21.601
7494823,40.66310185,-73.72078173,16,American,New York,16.33
7494868,34.084156079,-118.383846431,371,Cause,Los Angeles,15.481
7494884,34.181628738,-118.307020474,123,Breakfast,Los Angeles,20.867
7494905,34.181509901,-118.307453907,123,Breakfast,Los Angeles,20.865
7494923,41.777604173,-87.868470969,119,Gas & Automotive,Chicago,19.601
7494929,33.753450732,-118.194003723,234,Special Event,Los Angeles,27.898
7494992,41.814830146,-87.871103695,110,Bakery,Chicago,19.088
7495110,33.7830981167,-118.2142850167,217,Other - Services,Los Angeles,24.343
7495243,34.064223339,-118.359886408,369,Exhibit,Los Angeles,12.391
7495306,41.881863166,-87.621592791,165,Plaza / Square,Chicago,6.364
7495395,34.083062718,-118.385167737,372,Holiday Festivities,Los Angeles,15.505
7495425,33.9632671,-118.1162646,347,Tattoo Parlor,Los Angeles,12.99
7495515,41.85228216,-87.61303967,243,Convention Center,Chicago,3.697
7495557,41.86294753,-87.90639511,166,Historic Landmark,Chicago,22.329
7495579,41.5794196976,-87.5991967296,18,Asian,Chicago,27.701
7495629,33.904732615,-118.01518877,369,Exhibit,Los Angeles,24.11
7495649,33.903846899,-118.015725296,79,Stadium,Los Angeles,24.109
7495675,33.89679099,-118.125498982,81,South American / Latin,Los Angeles,16.236
7495730,34.157661279,-118.483634982,210,Other - Medical,Los Angeles,27.755
7495753,40.825241254,-73.948052583,15,Mexican,New York,13.541
7495754,34.0677934885,-118.2331091166,234,Special Event,Los Angeles,7.697
7495829,34.013111529,-118.494501114,64,Other - Food ,Los Angeles,22.585
7495866,41.97809129,-87.66838419,234,Special Event,Chicago,17.0
7495884,40.825573747,-73.947844402,201,Drugstore & Pharmacy,New York,13.572
7495900,34.14846127,-118.1605002,73,History Museum,Los Angeles,18.452
7495924,41.974702673,-87.899877935,57,Other - Travel & Lodging,Chicago,27.007
7495925,34.14859803,-118.16045703,367,Birthday Party,Los Angeles,18.467
7495963,34.1438156757,-118.2561364491,369,Exhibit,Los Angeles,16.001
7496022,40.721111773,-73.846256733,15,Mexican,New York,5.185
7496079,34.09904597,-118.32857265,1,Coffee Shop,Los Angeles,13.179
7496091,41.9551026821,-87.6822280884,234,Special Event,Chicago,14.691
7496098,41.888880338,-87.627585203,366,Wedding,Chicago,7.024
7496119,40.8663727,-74.1119479,155,Pizza,New York,24.769
7496189,40.73936879,-73.99545532,193,Record Store,New York,8.371
7496218,40.91497302,-74.02598553,64,Other - Food ,New York,25.172
7496362,41.657306967,-87.756852007,370,Party,Chicago,21.12
7496483,33.955629851,-118.415518586,20,Apartment,Los Angeles,16.04
7496508,41.977262944,-87.66810894,24,Pub,Chicago,16.905
7496557,34.00371408,-118.15221655,221,,Los Angeles,9.023
7496570,34.0077964,-118.152398183,238,,Los Angeles,9.039
7496633,40.759751173,-73.991904033,19,Italian,New York,9.307
7496675,40.75628864,-74.01831775,19,Italian,New York,10.944
7496695,34.006077817,-118.15340085,106,Grocery,Los Angeles,8.93
7496736,40.646033423,-73.775567863,121,Corporate Office,New York,12.917
7496742,34.064753196,-118.17616564,370,Party,Los Angeles,9.906
7496753,40.717664004,-74.010128975,19,Italian,New York,8.908
7496777,34.047678107,-118.249671589,96,Bookstore,Los Angeles,5.301
7496801,33.9842926,-118.0510178,60,Other - Architecture,Los Angeles,18.428
7496856,41.95709586,-87.68088531,24,Pub,Chicago,14.882
7496894,34.042641,-117.993739,25,Dancefloor,Los Angeles,24.089
7496932,40.587331251,-74.163250923,155,Pizza,New York,25.563
7496969,34.060510374,-118.444748636,15,Mexican,Los Angeles,19.166
7496971,33.885210798,-118.088281805,28,Dive Bar,Los Angeles,19.634
7496994,34.09028846,-118.35848957,362,Wine & Spirits,Los Angeles,14.167
7497123,34.174488829,-118.380098697,54,Other - Shopping,Los Angeles,22.803
7497212,34.18719843,-118.38782373,362,Wine & Spirits,Los Angeles,24.379
7497224,34.18683101,-118.38800843,25,Dancefloor,Los Angeles,24.353
7499012,33.9462959667,-118.3819352333,360,Gym,Los Angeles,13.553
7499353,40.763348704,-73.962192535,106,Grocery,New York,7.816
7499489,40.742347781,-73.987481809,17,BBQ,New York,7.921
7499538,33.779147331,-118.146157265,65,Church,Los Angeles,26.362
7499542,40.7114269,-73.8565825,62,Toys & Games,New York,4.12
7499644,34.101263895,-118.326926502,58,Other - Entertainment,Los Angeles,13.305
