userid,n_in_region,n_in_region_raw,n_global
2152303,1,1,58
2152372,10,10,27
2152394,41,41,96
2152450,4,4,104
2152485,1,1,25
2152585,1,1,71
2152644,1,1,58
2152670,10,10,58
2152695,1,1,280
2152772,13,13,124
2152801,22,22,149
2152856,13,13,39
2152897,7,7,225
2152934,1,1,3
2152956,5,5,39
2153014,6,6,62
2153054,1,1,112
2153064,28,28,30
2153091,4,4,72
2153132,4,4,241
2153145,12,12,118
2153162,2,2,22
2153194,7,7,60
2153236,2,2,201
2153254,2,2,10
2153272,2,2,2
2153285,4,4,59
2153306,2,2,14
2153365,3,3,68
2153408,2,2,4
2153445,10,10,14
2153531,2,2,4
2153587,18,19,147
2153588,2,2,18
2153620,4,4,86
2153664,4,4,102
2153686,26,27,63
2153687,1,1,56
2153697,1,1,1
2153730,1,1,1
2153754,1,1,5
2153761,13,13,73
2153768,1,1,12
2153778,3,4,63
2153825,3,3,108
2153929,10,11,106
2153945,3,3,60
2153946,2,2,80
2153983,12,12,32
2154039,1,1,13
2154058,1,1,175
2154101,1,1,84
2154129,13,13,123
2154169,4,4,196
2154233,3,4,24
2154268,2,2,13
2154420,8,8,42
2154481,1,1,19
2154504,6,6,323
2154528,1,1,25
2154578,22,22,148
2154593,9,9,10
2154618,3,3,474
2154654,4,4,35
2154672,1,1,1
2154712,1,1,1
2154750,1,1,6
2154759,1,1,67
2154863,3,3,154
2155160,3,3,553
2155322,3,3,21
2155437,4,4,17
2155456,3,3,6
2155513,6,6,108
2155615,5,5,351
2155650,6,6,19
2155660,4,4,6
2155687,2,2,561
2155716,20,20,45
2155718,1,1,108
2155750,7,7,65
2155797,2,2,33
2155822,32,32,181
2155841,4,4,365
2156071,29,29,107
2156238,14,14,96
2156289,3,3,47
2156292,2,2,4
2156374,8,8,155
2156422,63,64,250
2156434,3,3,400
2156479,1,1,26
2156484,44,45,107
2156538,2,2,34
2156550,4,4,109
2156695,5,5,448
2156768,5,5,32
2156849,1,1,122
2156915,13,13,205
2156968,1,1,150
2157087,1,1,6
2157115,1,1,82
2157197,32,33,392
2157242,2,2,227
2157314,1,1,10
2157397,62,67,522
2157406,4,4,48
2157415,10,10,37
2157417,27,27,76
2157558,9,9,56
2157594,1,1,1
2157894,64,67,151
2158033,8,8,8
2158049,25,25,277
2158068,8,8,291
2158078,2,2,72
2158231,34,34,59
2158303,4,4,283
2158420,2,2,3
2158459,1,1,25
2158471,11,11,255
2158622,1,1,47
2158849,1,1,1
2158939,12,12,86
2158991,11,11,125
2158994,3,3,70
2159090,1,1,143
2159104,1,1,29
2159171,4,4,135
2159191,1,1,4
2159213,7,7,223
2159228,3,3,30
2159259,3,3,388
2159300,1,1,456
2159309,1,1,39
2159336,2,2,3
2159391,3,3,203
2159397,1,1,205
2159428,6,6,7
2159455,51,51,3697
2159499,48,48,1227
2159521,8,9,271
2159551,5,5,18
2159626,7,7,46
2159669,1,1,2
2159702,1,1,26
2159724,52,54,569
2159727,3,3,17
2159767,5,5,366
2159799,11,11,265
2159910,23,23,33
2160005,1,1,2
2160043,4,4,38
2160047,14,14,20
2160128,5,5,68
2160277,1,1,1
2160579,3,3,11
2160587,18,18,232
2160641,5,5,189
2160675,1,1,261
2160683,2,2,50
2160690,3,3,510
2160751,1,1,1
2160753,2,2,104
2160818,5,5,31
2160902,3,3,90
2160915,3,3,71
2160923,7,7,35
2160943,4,4,21
2161023,2,2,14
2161116,2,2,8
2161138,2,2,29
2161229,3,3,44
2161257,25,25,53
2161283,1,1,141
2161292,186,186,1530
2161373,1,1,32
2161385,77,77,98
2161435,12,12,58
2161583,1,1,35
2161599,18,19,24
2161625,1,1,155
2161642,2,2,99
2161690,2,2,49
2161693,31,31,157
2161711,1,1,13
2161909,27,27,546
2161956,32,32,768
2161985,5,5,27
2161995,207,221,416
2162001,3,3,45
2162048,1,1,366
2162086,1,1,1
2162116,4,4,4
2162126,2,2,24
2162130,1,1,3
2162202,2,2,10
2162271,21,22,356
2162313,1,1,90
2162464,1,1,23
2162505,8,8,145
2162644,1,1,366
2162657,1,1,5
2162726,3,3,8
2162877,8,8,75
2162909,6,6,6
2162937,3,3,113
2162967,2,2,19
2162994,7,7,152
2163052,3,3,51
2163202,9,9,217
2163244,20,21,78
2163279,44,44,196
2163342,8,8,50
2163370,32,32,353
2163381,3,3,3
2163398,20,20,35
2163622,24,24,67
2163650,3,3,12
2163711,32,32,95
2163726,15,15,30
2163871,6,6,6
2163887,32,32,221
2163924,3,3,33
2163957,4,4,8
2164032,7,7,36
2164037,91,100,125
2164062,6,6,27
2164070,11,11,58
2164094,47,47,47
2164284,129,131,1650
2164285,2,2,190
2164304,2,2,281
2164333,5,5,6
2164373,4,4,181
2164375,1,1,5
2164421,2,2,534
2164473,1,1,18
2164475,20,20,538
2164510,1,1,94
2164534,4,4,5
2164547,4,4,4
2164560,338,339,399
2164590,2,2,172
2164615,40,40,43
2164617,1,1,19
2164699,8,8,183
2164704,1,1,37
2164706,44,45,141
2164711,2,2,15
2164759,1,1,16
2164775,7,7,11
2164980,13,14,153
2165028,14,14,158
2165125,10,11,11
2165200,3,3,84
2165273,1,1,6
2165349,64,64,235
2165416,2,2,35
2165432,2,2,65
2165462,2,2,6
2165505,6,6,12
2165549,15,16,121
2165558,28,28,635
2165606,24,24,1463
2165739,2,2,56
2165915,10,10,39
2165925,19,19,103
2165948,13,15,31
2166081,1,1,1
2166094,6,6,6
2166137,1,1,158
2166147,1,1,30
2166198,1,1,153
2166205,2,2,207
2166214,1,1,22
2166277,7,7,50
2166309,4,4,45
2166314,3,3,28
2166401,7,7,304
2166474,6,6,51
2166542,1,1,5
2166690,110,114,225
2166771,6,6,12
2166787,33,35,293
2166865,4,4,38
2166870,5,5,117
2166887,19,19,670
2166895,1,1,18
2166904,81,81,150
2167122,3,3,218
2167517,2,2,59
2167672,8,8,729
2167691,93,105,172
2167812,5,5,22
2167873,1,1,4
2167936,3,3,770
2168013,1,1,297
2168034,19,19,423
2168087,10,10,64
2168232,30,31,216
2168239,2,2,9
2168249,2,2,34
2168408,19,19,243
2168426,3,3,82
2168452,1,1,18
2168527,40,40,54
2168534,43,43,848
2168623,1,1,145
2168695,7,7,337
2168719,14,14,212
2168768,5,5,15
2168778,27,28,969
2168840,185,186,847
2168861,1,1,29
2168885,5,5,286
2168905,5,5,176
2168907,9,9,59
2168921,4,4,7
2168984,52,52,150
2168987,4,4,520
2169006,2,2,94
2169104,1,1,51
2169175,19,19,158
2169211,47,50,382
2169264,1,1,78
2169359,59,60,677
2169423,496,517,1585
2169425,13,13,151
2169616,14,14,553
2169679,28,29,29
2169831,2,2,58
2169928,9,9,47
2170136,20,20,20
2170181,30,30,305
2170208,1,1,21
2170270,15,15,308
2170309,5,5,153
2170359,1,1,136
2170483,4,4,173
2170576,1,1,43
2170636,77,77,383
2170637,1,1,1
2170644,52,52,316
2170654,2,2,2
2170708,11,11,38
2170733,21,21,88
2170828,9,10,158
2170887,33,34,111
2171019,3,3,3
2171077,19,20,91
2171109,7,7,187
2171144,42,42,202
2171153,4,4,367
2171210,5,5,41
2171223,4,4,403
2171226,1,1,9
2171303,1,1,4
2171312,2,2,14
2171322,11,11,14
2171347,3,3,68
2171368,1,1,27
2171380,2,2,5
2171447,1,1,251
2171461,38,38,167
2171565,9,9,29
2171654,2,2,78
2172063,3,3,3
2172111,3,3,39
2172285,23,23,77
2172306,1,1,78
2172312,10,10,160
2172325,14,14,213
2172445,2,2,38
2172516,2,2,552
2172578,2,2,167
2172596,1,1,1
2172632,4,4,13
2172636,14,14,39
2172726,1,1,8
2172755,1,1,45
2172936,127,131,276
2172974,7,7,954
2172999,1,1,11
2173004,25,25,156
2173043,9,9,128
2173056,1,1,32
2173122,26,26,367
2173125,3,3,39
2173172,8,8,117
2173179,1,1,1
2173240,2,2,46
2173255,1,1,4
2173297,2,2,73
2173359,24,25,283
2173372,1,1,41
2173422,2,2,11
2173430,1,1,1
2173473,4,4,68
2173644,5,5,120
2173657,2,2,63
2173826,5,6,9
2173839,1,1,32
2174047,49,50,655
2174082,48,49,50
2174167,7,7,78
2174195,8,8,393
2174491,35,37,704
2174549,1,1,236
2174683,2,3,15
2174688,3,3,8
2174728,1,1,9
2174745,6,6,68
2174785,25,25,86
2174864,3,3,89
2174882,3,3,142
2174916,1,1,36
2174925,50,50,61
2174974,2,2,2
2174975,1,1,118
2174998,1,1,36
2175078,49,51,51
2175088,903,908,4466
2175090,1,1,30
2175135,10,10,153
2175168,2,2,45
2175225,16,16,194
2175288,15,15,90
2175307,4,4,49
2175388,2,2,8
2175461,106,108,143
2175968,1,1,7
2176071,2,2,88
2176090,2,2,193
2176211,24,25,50
2176231,15,15,15
2176264,9,9,83
2176281,3,3,70
2176344,20,20,21
2176410,8,8,137
2176551,10,10,284
2176666,2,2,114
2176739,23,23,45
2176765,2,2,18
2176769,4,4,129
2176798,12,12,215
2176844,19,19,95
2177020,13,13,20
2177081,38,38,688
2177107,3,3,111
2177183,9,9,111
2177249,2,2,28
2177459,2,2,7
2177560,7,8,210
2177605,13,13,369
2177644,67,67,189
2177829,2,2,8
2177923,4,4,74
2177974,8,8,70
2178051,3,3,204
2178079,6,6,32
2178246,54,54,187
2178272,2,2,70
2178277,30,30,97
2178359,9,9,10
2178442,43,43,59
2178457,1,1,219
2178530,4,4,36
2178612,2,2,135
2178691,1,1,15
2178793,127,130,593
2178995,1,1,22
2179120,397,526,1286
2179205,3,3,3
2179461,1,1,911
2179550,2,2,2
2179581,4,4,38
2179636,3,3,3
2179683,24,24,53
2179743,1,1,79
2179837,3,3,33
2179951,11,11,13
2180042,12,13,130
2180072,19,19,44
2180133,46,47,902
2180251,8,8,185
2180339,1,1,120
2180379,39,40,71
2180413,2,2,35
2180453,20,21,884
2180495,5,5,197
2180531,5,5,272
2180591,16,16,33
2180625,4,4,5
2180688,37,38,158
2180750,2,2,28
2180844,5,5,91
2181013,4,4,351
2181139,25,29,74
2181315,4,4,75
2181427,16,16,534
2181442,2,2,27
2181751,12,12,519
2181764,9,9,62
2181909,6,6,9
2181917,8,8,181
2182001,10,10,34
2182042,7,7,55
2182127,16,16,64
2182193,46,47,151
2182281,54,54,246
2182340,13,13,14
2182379,2,2,368
2182409,15,15,22
2182473,25,25,35
2182560,1,1,36
2182586,2,2,83
2182675,34,34,140
2182718,4,4,637
2182720,8,8,198
2182733,2,2,21
2182835,1,1,257
2182865,2,2,96
2182887,1,1,1
2182922,1,1,1
2182983,2,2,7
2182992,21,21,157
2183014,1,1,127
2183017,2,2,5
2183036,35,35,98
2183055,12,12,134
2183066,3,3,9
2183279,1,1,9
2183786,2,2,392
2183835,5,5,10
2183987,1,1,236
2184090,7,7,189
2184100,3,3,14
2184130,7,7,15
2184147,1,1,7
2184290,5,5,79
2184303,13,13,161
2184391,2,2,45
2184498,40,40,66
2184514,1,1,116
2184570,15,16,1496
2184636,1,1,306
2184694,1,1,30
2184739,28,28,38
2184747,24,24,754
2184766,1,1,356
2184921,2,2,33
2184935,1,1,41
2184964,3,3,57
2184965,2,2,6
2184975,172,172,314
2185023,7,7,472
2185234,2,2,9
2185418,4,4,39
2185678,2,2,36
2185835,12,12,47
2185864,4,4,1676
2185925,11,11,214
2185928,2,2,54
2185956,9,9,83
2185989,1,1,2
2186063,27,27,101
2186085,4,4,74
2186091,65,69,252
2186129,39,39,238
2186155,1,1,14
2186262,8,8,8
2186296,1,1,1
2186330,12,12,50
2186339,13,13,16
2186360,3,3,23
2186379,68,68,135
2186425,2,2,24
2186433,5,5,118
2186459,2,2,6
2186508,31,32,79
2186617,16,16,118
2186669,1,1,5
2186768,18,18,51
2186857,1,1,7
2186901,29,29,50
2186985,11,11,20
2187029,5,5,218
2187169,11,11,20
2187499,1,1,26
2187580,14,14,458
2187659,1,1,58
2187718,2,2,56
2187760,33,34,165
2187912,7,7,40
2187944,68,70,895
2187974,3,3,79
2188047,1,1,52
2188164,1,1,3
2188212,3,3,31
2188227,2,2,4
2188348,14,14,510
2188515,87,89,103
2188534,6,6,22
2188555,3,3,23
2188651,8,8,87
2188864,1,1,145
2188872,8,8,34
2188941,1,1,240
2189047,15,15,30
2189048,1,1,106
2189057,21,21,269
2189108,27,27,182
2189140,10,10,16
2189288,2,2,264
2189310,3,3,47
2189749,1,1,31
2189766,1,1,57
2189780,17,17,86
2189875,1,1,128
2189896,8,9,102
2189911,41,41,215
2189929,1,1,2
2190123,4,4,32
2190127,33,34,34
2190158,28,31,108
2190161,2,2,4
2190242,22,23,657
2190448,2,2,40
2190569,1,1,126
2190621,3,3,161
2190642,723,725,14352
2190659,2,2,2
2190728,3,3,45
2190796,6,6,88
2190803,7,7,304
2190876,2,2,86
2191093,44,44,86
2191148,4,4,24
2191209,1,1,77
2191343,5,5,26
2191380,1,1,122
2191398,3,3,72
2191440,5,5,58
2191585,3,3,124
2191597,1,1,150
2191623,30,34,140
2191641,59,59,256
2191777,2,2,46
2192020,4,4,9
2192211,20,22,475
2192214,1,1,12
2192279,1,1,20
2192288,1,1,95
2192313,7,7,146
2192434,1,1,80
2192572,28,28,277
2192584,1,1,16
2192616,16,16,52
2192632,23,24,62
2192641,3,3,119
2192756,14,14,50
2192809,26,26,27
2192869,6,6,61
2192916,2,2,30
2192974,2,2,23
2193098,8,8,59
2193138,6,6,69
2193141,4,4,248
2193297,4,5,50
2193342,134,150,265
2193477,5,5,53
2193540,25,25,50
2193613,1,1,1
2193626,2,2,41
2193631,3,3,25
2193632,56,61,852
2193636,6,6,6
2193638,573,655,2173
2193645,1,1,7
2193651,3,3,31
2193657,16,16,109
2193776,1,1,30
2193871,6,6,540
2193903,17,17,288
2193934,2,2,43
2194053,1,1,28
2194075,2,2,21
2194125,18,18,20
2194384,1,1,1
2194475,1,1,39
2194503,20,20,422
2194551,5,5,25
2194568,11,11,16
2194709,19,19,33
2194733,5,5,30
2194753,1,1,62
2194767,7,7,85
2194774,21,21,234
2194861,11,11,439
2195164,3,3,67
2195200,1,1,26
2195251,53,54,190
2195357,1,1,11
2195387,5,5,26
2195397,7,7,104
2195434,2,2,2
2195442,1,1,18
2195454,1,1,199
2195501,145,148,150
2195676,6,6,62
2195805,1,1,513
2195841,93,93,125
2195891,56,56,135
2196013,2,2,23
2196022,3,3,68
2196073,12,12,200
2196151,5,5,29
2196157,89,116,353
2196249,1,1,1
2196316,109,110,175
2196398,35,35,113
2196422,1,1,60
2196511,13,13,97
2196520,99,99,129
2196535,1,1,40
2196553,16,16,184
2196708,2,2,49
2196740,2,2,475
2196792,1,1,32
2196918,5,5,164
2197068,4,4,207
2197098,3,3,30
2197118,4,4,160
2197418,3,3,179
2197667,5,5,51
2197721,2,2,57
2197733,29,29,929
2197756,3,3,108
2197809,2,2,471
2197854,4,4,36
2197901,11,12,284
2197926,63,64,179
2197977,7,7,124
2198075,20,20,196
2198153,9,9,12
2198205,1,1,12
2198249,1,1,69
2198274,1,1,139
2198440,2,2,46
2198487,53,53,155
2198502,1,1,18
2198768,2,2,129
2198867,2,2,44
2198898,2,2,4
2198969,1,1,44
2199319,1,1,3708
2199432,8,8,348
2199517,4,4,13
2199553,15,15,165
2199582,4,4,14
2199585,3,3,170
2199670,14,14,129
2199747,5,5,172
2199809,3,3,17
2199970,3,3,83
2200156,2,2,4
2200162,121,122,124
2200167,5,5,165
2200220,73,82,1064
2200247,13,13,143
2200328,5,5,88
2200347,2,2,13
2200399,173,176,298
2200571,5,5,16
2200653,1,1,1
2200748,1,1,28
2200751,3,3,66
2200804,15,15,27
2200908,2,2,9
2201532,1,1,30
2201665,3,3,15
2201693,8,8,8
2201792,3,3,103
2201809,8,8,108
2201883,1,1,43
2201918,12,13,26
2202031,118,118,613
2202081,115,121,241
2202095,3,3,78
2202119,18,18,18
2202143,14,14,55
2202160,5,5,13
2202193,8,8,316
2202292,138,140,904
2202389,3,3,122
2202466,2,2,9
2202471,22,24,316
2202502,38,39,49
2202503,17,18,30
2202519,3,3,17
2202590,1,1,62
2202613,2,2,142
2202618,4,4,40
2202663,138,138,239
2202908,4,4,89
2202927,3,3,35
2203052,5,5,242
2203092,3,3,90
2203364,3,3,23
2203426,2,2,22
2203437,20,20,239
2203544,4,4,96
2203800,2,2,60
2203837,1,1,47
2204014,20,20,870
2204068,1,1,14
2204147,23,23,122
2204173,35,35,47
2204257,18,18,37
2204333,3,3,53
2204348,1,1,52
2204397,28,29,116
2204513,3,3,28
2204565,4,4,49
2204569,23,23,23
2204573,1,1,12
2204650,16,16,190
2204707,3,3,29
2204710,45,45,207
2204714,7,7,184
2204789,11,11,141
2204791,2,2,119
2204833,8,8,65
2204861,3,3,70
2204903,12,12,150
2204921,1,1,56
2205011,1,1,31
2205068,22,22,223
2205092,38,40,72
2205095,7,7,89
2205104,9,9,19
2205247,1,1,68
2205301,323,326,589
2205503,9,9,19
2205515,5,5,98
2205558,25,25,25
2205903,2,2,23
2205954,1,1,36
2205957,5,5,173
2206199,1,1,1
2206245,4,4,75
2206419,3,3,23
2206552,9,9,244
2206560,4,4,14
2206617,2,2,42
2206627,2,2,4
2206683,1,1,10
2206701,7,7,39
2206859,4,4,124
2206937,2,2,30
2207098,9,9,111
2207116,3,3,12
2207159,1,1,82
2207231,9,9,171
2207269,18,18,109
2207311,63,63,134
2207466,1,1,2
2207488,64,64,523
2207541,13,13,19
2207544,6,6,61
2207771,4,4,62
2207957,6,6,36
2207979,2,2,4
2208002,3,3,376
2208023,1,1,5
2208088,7,7,991
2208266,3,3,5
2208372,3,3,615
2208378,5,5,176
2208441,11,11,12
2208443,4,4,136
2208475,3,3,70
2208533,4,4,71
2208544,1,1,1
2208551,3,3,33
2208714,1,1,53
2208718,97,98,124
2208963,3,3,63
2209136,8,8,209
2209166,3,3,32
2209185,4,4,20
2209265,4,4,21
2209304,1,1,23
2209375,17,17,187
2209455,3,3,51
2209465,25,25,369
2209480,7,7,38
2209536,2,2,60
2209582,1,1,1
2209633,3,3,8
2209647,1,1,56
2209724,2,2,73
2209852,3,3,5
2209930,3,3,22
2209997,9,9,58
2210069,2,2,68
2210096,7,7,84
2210220,2,2,117
2210284,1,1,126
2210341,1,1,105
2210490,23,23,30
2210562,2,2,18
2210608,4,4,83
2210837,12,12,68
2210849,4,4,162
2210882,3,4,16
2211072,9,9,31
2211153,2,2,30
2211182,2,2,18
2211210,1,1,25
2211248,58,59,175
2211275,4,4,92
2211303,6,6,22
2211449,1,1,63
2211839,7,7,174
2211854,39,41,55
2211872,1,1,1
2211901,1,1,90
2211985,7,8,1136
2212011,13,13,240
2212038,5,5,104
2212374,1,1,41
2212588,1,1,37
2212774,55,55,74
2212787,25,25,3452
2212830,2,2,4
2212848,16,16,148
2212891,2,2,404
2212998,1,1,280
2213071,4,4,101
2213134,6,6,137
2213135,12,12,19
2213149,2,2,64
2213165,9,9,125
2213191,1,1,180
2213192,8,8,24
2213201,21,21,74
2213221,16,17,98
2213263,15,16,168
2213284,3,3,94
2213292,9,9,57
2213302,50,51,228
2213312,3,3,326
2213318,50,52,56
2213322,27,27,43
2213369,2,2,627
2213407,6,6,51
2213443,7,7,115
2213464,5,6,22
2213477,4,4,44
2213491,7,7,29
2213522,20,20,636
2213652,4,4,22
2213678,6,6,228
2213700,1,1,1
2213711,3,3,10
2213814,14,15,113
2213862,10,10,335
2213931,80,80,538
2213950,48,51,2190
2213983,3,3,19
2214160,16,16,95
2214276,22,22,113
2214389,2,2,43
2214626,3,3,39
2214662,3,3,8
2214667,2,2,10
2214750,94,95,5127
2214849,1,1,1
2214955,9,9,10
2215035,4,4,14
2215037,56,57,410
2215040,10,10,111
2215110,135,135,8096
2215146,2,2,294
2215157,58,59,122
2215172,6,6,150
2215196,2,2,55
2215274,11,11,924
2215433,5,5,53
2215464,1,1,7
2215506,37,39,48
2215574,4,4,79
2215579,4,4,138
2215662,8,8,81
2215691,55,55,115
2215707,4,4,40
2215756,2,2,78
2215785,14,14,17
2215810,1,1,38
2215896,6,7,8
2215897,11,11,388
2216122,2,2,142
2216134,3,3,96
2216147,8,8,10
2216170,2,2,132
2216202,12,12,32
2216394,4,4,21
2216483,1,1,100
2216676,1,1,11
2216883,12,12,87
2217066,15,15,16
2217420,57,57,1616
2217720,1,1,17
2217787,10,10,61
2217852,7,7,42
2217921,3,3,3
2217928,1,1,394
2217994,3,3,44
2217996,1,1,519
2218042,255,286,390
2218128,6,6,112
2218163,50,51,133
2218165,6,6,138
2218223,88,100,102
2218284,1,1,3
2218352,17,17,257
2218358,1,1,1710
2218383,3,3,267
2218397,1,1,17
2218468,41,41,42
2218502,11,11,12
2218583,2,2,16
2218604,2,2,2
2218640,22,23,25
2218697,6,6,19
2218738,1,1,5
2218798,83,83,324
2218819,9,9,59
2218825,23,24,121
2218893,4,4,5
2219585,91,91,180
2219847,2,2,68
2219950,1,1,76
2219959,2,2,192
2220113,2,2,72
2220137,3,3,55
2220189,6,6,340
2220205,2,2,53
2220217,15,15,25
2220260,4,4,238
2220343,1,1,6
2220493,6,6,93
2220565,1,1,200
2220575,11,11,40
2220596,1,1,68
2220604,1,1,76
2220703,1,1,278
2220803,2,2,63
2220808,40,40,94
2220867,31,31,214
2221119,1,1,2
2221191,4,4,26
2221251,4,4,5
2221266,10,10,84
2221635,2,2,5
2221747,1,1,1
2221909,16,16,291
2221911,1,1,1
2221912,6,6,17
2222154,13,13,176
2222353,1,1,15
2222382,1,1,100
2222438,5,5,131
2222462,63,63,80
2222554,4,4,4
2222555,6,6,32
2222588,1,1,90
2222613,7,7,47
2222724,63,63,2526
2222732,1,1,5
2222742,3,3,128
2222770,8,8,24
2222788,1,1,1
2222813,35,36,90
2222836,6,6,60
2222892,50,51,79
2223000,2,2,62
2223059,6,6,6
2223109,5,5,8
2223116,2,2,110
2223141,1,1,27
2223143,10,10,23
2223335,1,1,2
2223447,1,1,34
2223471,1,1,29
2223598,4,4,33
2223636,4,4,69
2223749,1,1,321
2224000,2,2,47
2224016,5,5,224
2224223,3,3,188
2224279,2,2,26
2224327,2,2,347
2224424,1,1,13
2224506,15,15,130
2224513,1,1,27
2224599,2,2,9
2224707,33,33,163
2224733,2,2,2
2225036,1,1,36
2225405,6,6,47
2225619,7,7,220
2225934,5,5,238
2226032,1,1,49
2226333,2,2,298
2226371,1,1,1
2226387,11,11,13
2226417,4,4,43
2226516,1,1,10
2226524,30,30,434
2226888,2,2,136
2226984,2,2,33
2227037,3,3,58
2227125,4,4,4
2227316,2,2,12
2227340,7,7,7
2227346,5,5,64
2227374,1,1,13
2227379,137,137,159
2227409,6,6,52
2227410,7,7,222
2227446,11,11,497
2227493,44,44,387
2227515,6,6,104
2227519,3,3,50
2227592,3,3,42
2227700,1,1,48
2228000,2,2,271
2228026,17,17,135
2228252,12,12,32
2228331,15,16,310
2228478,7,7,99
2228626,2,2,15
2228638,1,1,84
2228650,2,2,8
2228697,1,1,9
2228738,4,4,29
2228739,3,3,529
2228776,3,3,229
2228807,2,2,21
2228818,4,4,14
2228858,19,19,20
2228881,8,8,40
2228903,1,1,12
2229008,9,9,123
2229082,3,3,56
2229085,1,1,89
2229104,5,5,126
2229163,1,1,154
2229209,2,2,114
2229254,6,6,319
2229303,4,4,13
2229323,36,36,54
2229364,4,4,156
2229381,3,3,223
2229588,1,1,69
2229668,1,1,33
2229713,3,3,67
2229720,124,126,140
2229895,1,1,19
2230103,23,23,96
2230136,4,4,27
2230165,1,1,4
2230181,1,1,344
2230283,1,1,428
2230334,3,3,59
2230385,4,4,81
2230473,1,1,1
2230482,8,8,178
2230646,1,1,1
2230662,5,5,40
2230667,24,24,166
2230738,9,9,398
2230851,9,9,539
2230865,1,1,16
2230872,23,24,114
2231033,1,1,60
2231034,4,4,126
2231083,2,2,90
2231128,4,4,112
2231171,430,457,689
2231205,1,1,6
2231356,5,5,24
2231372,1,1,1
2231382,1,1,19
2231598,12,12,122
2231660,23,23,30
2231766,1,1,23
2231971,1,1,10
2232076,1,1,769
2232208,1,1,21
2232410,4,4,4
2232679,1,1,229
2232770,1,1,2
2232786,3,3,366
2232856,12,12,112
2232952,1,1,2
2233080,1,1,40
2233131,15,17,180
2233162,5,5,25
2233164,1,1,5
2233318,3,3,8
2233362,2,2,64
2233423,6,6,38
2233539,1,1,123
2233574,1,1,15
2233591,15,15,95
2233600,3,3,147
2233653,24,24,24
2233658,18,18,91
2233861,5,5,197
2233873,2,2,38
2233994,3,3,123
2234241,5,5,49
2234312,33,34,95
2234602,7,7,42
2234905,2,2,196
2234953,4,4,10
2235075,2,2,65
2235195,3,3,92
2235581,5,5,682
2235718,4,4,518
2236195,1,1,13
2236430,2,2,64
2236453,1,1,10
2236491,4,4,5
2236561,4,4,25
2236712,5,5,319
2236841,2,2,2
2236888,7,8,8
2236897,4,4,4
2236968,42,42,554
2236969,1,1,501
2237044,3,3,3
2237047,6,6,69
2237126,13,13,99
2237173,32,32,61
2237210,14,16,100
2237382,3,3,7
2237409,4,4,11
2237472,10,10,15
2237538,9,9,106
2237541,47,48,95
2237548,1,1,1
2237835,2,2,2
2237842,2,2,62
2238037,1,1,6
2238055,1,1,25
2238409,1,1,30
2238456,3,3,90
2238690,1,1,43
2238727,1,2,21
2238870,1,1,103
2238894,2,2,82
2238952,6,6,568
2238982,3,3,22
2239125,1,1,6
2239184,3,3,62
2239374,116,117,260
2239375,9,9,30
2239496,14,14,239
2239574,1,1,1
2239648,31,31,98
2239687,9,9,55
2239936,15,15,19
2240022,1,1,11
2240089,1,1,19
2240144,1,1,67
2240201,2,2,10
2240524,4,4,5
2240661,12,12,104
2240707,4,4,223
2240724,1,1,153
2240887,58,58,83
2240919,2,2,401
2240965,8,8,26
2240985,1,1,77
2241040,6,6,39
2241132,4,4,107
2241217,1,1,44
2241249,15,15,66
2241275,14,14,22
2241322,52,52,1407
2241395,251,267,14200
2241487,4,4,112
2241592,2,2,9
2242092,1,1,79
2242201,75,75,2642
2242315,2,2,2
2242426,27,28,49
2242755,1,1,91
2242760,5,5,14
2242791,3,3,10
2242855,11,11,100
2242870,2,2,96
2242944,1,1,136
2242949,1,1,40
2242964,3,3,9
2243020,13,13,847
2243303,2,2,52
2243306,1,1,1
2243350,2,2,94
2243355,4,4,253
2243385,4,4,130
2243461,1,1,5
2243471,46,47,2431
2243481,1,1,295
2243732,5,5,36
2244225,7,7,189
2244379,54,54,303
2244521,3,3,153
2244544,4,4,78
2244570,35,35,37
2244575,232,235,283
2244799,7,7,78
2244998,1,1,28
2245115,9,10,885
2245118,6,6,482
2245152,3,3,184
2245160,6,6,37
2245334,18,18,67
2245345,2,2,32
2245385,21,21,27
2245387,10,10,347
2245440,4,4,24
2245591,1,1,26
2245644,1,1,52
2245676,28,28,211
2245684,3,3,18
2245776,16,18,62
2245866,15,15,200
2246054,2,2,124
2246084,52,52,1457
2246167,1,1,1
2246284,1,1,117
2246350,1,1,18
2246372,11,11,23
2246497,8,8,156
2246510,1,1,38
2246511,3,3,103
2246555,3,3,116
2246609,44,44,1307
2246739,18,18,101
2246854,2,2,17
2246863,1,1,2
2246914,8,8,48
2247040,2,2,186
2247073,4,4,74
2247098,4,4,427
2247131,226,227,419
2247195,2,2,475
2247201,3,3,16
2247204,8,8,365
2247212,1,1,29
2247269,47,47,136
2247282,28,28,1297
2247300,3,3,22
2247305,7,7,49
2247379,5,5,161
2247389,1,1,1
2247410,1,1,1
2247418,4,4,26
2247457,2,2,2
2247524,3,3,23
2247915,2,2,41
2247953,18,21,285
2247996,2,2,91
2248009,23,23,588
2248055,1,1,46
2248169,3,5,60
2248193,24,24,109
2248274,4,4,139
2248299,1,1,1
2248330,13,14,568
2248414,1,1,93
2248549,3,3,21
2248580,3,3,178
2248610,20,20,63
2248651,14,14,54
2248768,1,1,473
2248772,1,1,156
2248882,2,2,6
