userid1,userid2,source
51650,101846,crawl
51650,343537,crawl
51650,189943,crawl
51650,151032,crawl
51650,118268,crawl
51650,81410,crawl
51650,105988,crawl
51650,67105,crawl
51650,75317,crawl
51650,67129,crawl
51650,89658,crawl
51650,22111,crawl
51650,108101,crawl
51650,93775,crawl
51650,89685,crawl
51650,194136,crawl
51650,9490,crawl
51650,3722,crawl
51650,75408,crawl
51650,7828,crawl
51650,3734,crawl
51650,237289,crawl
51650,155373,crawl
51650,12018,crawl
51650,399091,crawl
51650,138996,crawl
51650,3840,crawl
51650,71442,crawl
51650,3864,crawl
51650,68912,crawl
51650,69597,crawl
51650,2099001,crawl
51650,51003,crawl
51650,141124,crawl
51650,22352,crawl
51650,2246497,crawl
51650,321384,crawl
51650,18286,crawl
51650,122738,crawl
51650,149368,crawl
51650,6013,crawl
51650,110571,crawl
51650,310934,crawl
51650,79758,crawl
51650,155544,crawl
51650,8109,crawl
51650,139206,crawl
51650,315349,crawl
51650,133080,crawl
51650,118747,crawl
51650,153579,crawl
51650,6125,crawl
51650,4092,crawl
2407114,291787,crawl
51674,25925,crawl
51674,459,crawl
51674,87085,crawl
51674,51514,crawl
51674,37115,crawl
2148833,2272448,crawl
2148833,2538525,crawl
310101,58657,crawl
310101,92715,crawl
310101,107319,crawl
310101,155544,crawl
310105,6400,crawl
310105,7431,crawl
310105,3340,crawl
310105,119717,crawl
310105,155692,crawl
310105,1598386,crawl
310105,66526,crawl
310105,7864,crawl
310105,185163,crawl
310105,12503,crawl
310105,194136,crawl
310105,89447,crawl
310106,344256,crawl
310106,386980,crawl
310106,275493,crawl
310106,16364,crawl
310106,200653,crawl
310106,180784,crawl
310106,132246,crawl
310106,320573,crawl
310115,142017,crawl
310115,2982,crawl
310115,24976,crawl
310115,51445,crawl
310115,328698,crawl
310134,5408,crawl
310134,2599568,crawl
310134,39875,crawl
310134,246372,crawl
310134,178311,crawl
310134,108200,crawl
310134,202857,crawl
310134,1304343,crawl
310134,289616,crawl
310134,2540958,crawl
310134,310198,crawl
310134,172472,crawl
310134,2382783,crawl
310134,310237,crawl
51691,34830,crawl
51691,53263,crawl
51691,135194,crawl
51691,51892,crawl
51691,2122,crawl
51691,2124,crawl
51691,30803,crawl
51691,22623,crawl
51691,61545,crawl
51691,149610,crawl
51691,51310,crawl
51691,2159,crawl
51691,123003,crawl
51691,16512,crawl
51691,51332,crawl
51691,280730,crawl
51691,59549,crawl
51691,127160,crawl
51691,189,crawl
51691,51400,crawl
51691,20681,crawl
51691,106702,crawl
51691,8399,crawl
51691,66595,crawl
51691,133838,crawl
51691,12503,crawl
51691,1648870,crawl
51691,28921,crawl
51691,6400,crawl
51691,3116,crawl
51691,16655,crawl
51691,753936,crawl
51691,278,crawl
51691,236591,crawl
51691,773511,crawl
51691,112942,crawl
51691,14655,crawl
51691,332105,crawl
51691,2410,crawl
51691,219501,crawl
51691,39307,crawl
51691,225350,crawl
51691,51622,crawl
51691,147883,crawl
51691,188855,crawl
51691,26700,crawl
51691,242423,crawl
51691,260577,crawl
51691,141836,crawl
51691,53777,crawl
51691,104994,crawl
51691,16958,crawl
51691,64063,crawl
51691,333428,crawl
51691,27237,crawl
51691,33397,crawl
51691,161898,crawl
51691,160395,crawl
51691,84655,crawl
51691,51891,crawl
51691,129727,crawl
51691,129734,crawl
51691,41672,crawl
51691,146126,crawl
51691,58068,crawl
51691,137960,crawl
51691,31465,crawl
51691,273135,crawl
51691,242429,crawl
51691,76543,crawl
51691,221952,crawl
51691,58116,crawl
51691,25369,crawl
51691,17185,crawl
51691,131879,crawl
51691,27455,crawl
51691,105285,crawl
51691,217930,crawl
51691,185163,crawl
51691,4947,crawl
51691,17240,crawl
51691,127848,crawl
51691,134002,crawl
51691,58228,crawl
51691,119674,crawl
51691,141124,crawl
51691,132000,crawl
51691,160693,crawl
51691,40436,crawl
51691,5279,crawl
51691,3007,crawl
51691,111554,crawl
51691,64459,crawl
51691,3022,crawl
51691,150494,crawl
51691,74720,crawl
51691,138221,crawl
51691,130056,crawl
51691,46101,crawl
51691,93208,crawl
51691,25632,crawl
51691,66608,crawl
51691,13369,crawl
51691,101438,crawl
51691,60479,crawl
51691,25669,crawl
51691,58443,crawl
51691,66642,crawl
51691,7262,crawl
51691,236639,crawl
51691,68762,crawl
51691,48299,crawl
51691,3251,crawl
51691,7350,crawl
51691,179392,crawl
51691,9443,crawl
51691,25829,crawl
51691,6013,crawl
51691,9472,crawl
51691,92715,crawl
51691,9490,crawl
51691,14160,crawl
51691,58657,crawl
51691,83252,crawl
51691,25917,crawl
51691,62784,crawl
51691,156994,crawl
51691,25925,crawl
51691,93531,crawl
51691,189840,crawl
51691,86111,crawl
51691,198065,crawl
51691,183733,crawl
51691,1466,crawl
51691,101846,crawl
51691,34273,crawl
51691,53993,crawl
51691,65004,crawl
51691,62964,crawl
51691,151032,crawl
51691,118268,crawl
51691,105988,crawl
51691,165388,crawl
51691,1553,crawl
51691,134692,crawl
51691,52814,crawl
51691,89685,crawl
51691,1056342,crawl
51691,246031,crawl
51691,71262,crawl
51691,22111,crawl
51691,58978,crawl
51691,121787,crawl
51691,339218,crawl
51691,142962,crawl
51691,11902,crawl
51691,163459,crawl
51691,3716,crawl
51691,3717,crawl
51691,220813,crawl
51691,75408,crawl
51691,193936,crawl
51691,3734,crawl
51691,87721,crawl
51691,42688,crawl
51691,18135,crawl
51691,112349,crawl
51691,61161,crawl
51691,18154,crawl
51691,138996,crawl
51691,151302,crawl
51691,310916,crawl
51691,51003,crawl
51691,73540,crawl
51691,20296,crawl
51691,607276,crawl
51691,22352,crawl
51691,161624,crawl
51691,12149,crawl
51691,216952,crawl
51691,165753,crawl
51691,10115,crawl
51691,10124,crawl
51691,79758,crawl
51691,155544,crawl
51691,4008,crawl
51691,55233,crawl
51691,327625,crawl
51691,22482,crawl
51691,2041,crawl
51691,4092,crawl
310150,470092,crawl
310198,165894,crawl
310198,178311,crawl
310198,3099,crawl
310198,310237,crawl
310198,57397,crawl
310198,158790,crawl
310198,264010,crawl
310198,335693,crawl
310198,289616,crawl
310198,39645,crawl
310198,131426,crawl
310198,147941,crawl
310198,202857,crawl
310198,131052,crawl
310198,63470,crawl
310198,375741,crawl
310198,310134,crawl
310237,178311,crawl
310237,11278,crawl
310237,1304343,crawl
310237,54170,crawl
310237,31134,crawl
310237,5279,crawl
310237,5408,crawl
310237,80566,crawl
310237,310846,crawl
310237,39875,crawl
310237,310198,crawl
310237,156493,crawl
310237,289616,crawl
310237,641618,crawl
310237,39645,crawl
310237,2322640,crawl
310237,131426,crawl
310237,137960,crawl
310237,202857,crawl
310237,2151403,crawl
310237,131052,crawl
310237,305647,crawl
310237,310134,crawl
310237,75260,crawl
310345,328041,crawl
310358,484,crawl
310358,151,crawl
310358,63992,crawl
310358,261341,crawl
310392,332134,crawl
310392,69620,crawl
310392,252956,crawl
310392,214623,crawl
310405,18759,crawl
310418,165894,crawl
310418,147596,crawl
310418,119570,crawl
310418,5408,crawl
310418,2563364,crawl
310418,541616,crawl
310418,206472,crawl
310418,2340274,crawl
310418,189620,crawl
310418,7881,crawl
310418,253760,crawl
310418,268353,crawl
310418,283081,crawl
310418,69587,crawl
310418,2420564,crawl
310418,120937,crawl
310418,1181164,crawl
310418,343537,crawl
310418,112373,crawl
310429,132081,crawl
310440,195488,crawl
310440,4865,crawl
310440,277027,crawl
310440,1163590,crawl
310440,163105,crawl
310440,279824,crawl
310440,84883,crawl
2407692,1531870,crawl
310554,42051,crawl
310583,59493,crawl
310583,327696,crawl
310583,375741,crawl
310592,147987,crawl
310592,2342171,crawl
310592,2520353,crawl
310592,166308,crawl
310592,118317,crawl
310592,2138670,crawl
310592,950,crawl
310592,159578,crawl
310592,201711,crawl
310592,2093309,crawl
2407756,6400,crawl
2407756,155905,crawl
2407756,23940,crawl
2407756,2289157,crawl
2407756,96537,crawl
2407756,2381210,crawl
2407756,26656,crawl
2407756,153388,crawl
2407756,152501,crawl
2407756,2314296,crawl
2407756,141124,crawl
2407756,2318054,crawl
2407756,103018,crawl
2407756,27628,crawl
2407756,134002,crawl
310629,149793,crawl
310629,147303,crawl
310641,390550,crawl
310641,26631,crawl
310641,328973,crawl
310641,378659,crawl
310641,48299,crawl
310641,8876,crawl
310641,89141,crawl
310641,2449081,crawl
310641,107194,crawl
310641,2345024,crawl
310641,371144,crawl
310649,93118,crawl
310684,836723,crawl
310690,5504,crawl
310690,20774,crawl
310690,29740,crawl
310690,68762,crawl
310693,131435,crawl
310693,16971,crawl
310693,259524,crawl
51783,34273,crawl
51783,11946,crawl
51783,27436,crawl
51783,11093,crawl
51783,7286,crawl
310778,99207,crawl
310778,188372,crawl
310846,309765,crawl
310846,330251,crawl
310846,289295,crawl
310846,29206,crawl
310846,1564,crawl
310846,12334,crawl
310846,16958,crawl
310846,42051,crawl
310846,321105,crawl
310846,129657,crawl
310846,87165,crawl
310846,32901,crawl
310846,2161292,crawl
310846,68762,crawl
310846,2732,crawl
310846,2171565,crawl
310846,314552,crawl
310846,265914,crawl
310846,368324,crawl
310846,62663,crawl
310846,80091,crawl
310846,233693,crawl
310846,39653,crawl
310846,243446,crawl
310846,287913,crawl
310846,328983,crawl
310846,859428,crawl
310846,2190642,crawl
310846,2375482,crawl
310846,1343,crawl
310846,805190,crawl
310846,2120204,crawl
310846,373082,crawl
310846,8031,crawl
310846,194912,crawl
310846,122738,crawl
310846,323379,crawl
310846,2184570,crawl
310846,30603,crawl
310846,2565009,crawl
310846,198041,crawl
310846,2319769,crawl
310846,112025,crawl
310846,370595,crawl
310846,13733,crawl
310846,281002,crawl
310846,223155,crawl
310846,310237,crawl
310846,1531870,crawl
310846,264675,crawl
310846,174566,crawl
310846,200185,crawl
310849,250626,crawl
310851,6081,crawl
310851,67105,crawl
310851,98345,crawl
310851,3340,crawl
310851,153677,crawl
310851,150449,crawl
310851,51892,crawl
310851,135670,crawl
310851,153388,crawl
310851,246362,crawl
310851,16958,crawl
310916,221952,crawl
310916,165894,crawl
310916,130056,crawl
310916,375741,crawl
310916,134666,crawl
310916,26656,crawl
310916,3117,crawl
310916,2150446,crawl
310916,66608,crawl
310916,75317,crawl
310916,155205,crawl
310916,225350,crawl
310916,165388,crawl
310916,2356300,crawl
310916,27746,crawl
310916,89685,crawl
310916,86111,crawl
310916,9320,crawl
310916,120937,crawl
310916,2356863,crawl
310916,51332,crawl
310916,2364569,crawl
310916,68762,crawl
310916,17060,crawl
310916,145081,crawl
310916,2162877,crawl
310916,2143435,crawl
310916,2151291,crawl
310916,314084,crawl
310916,137960,crawl
310916,11498,crawl
310916,112373,crawl
310916,4344,crawl
310916,59641,crawl
310916,190202,crawl
310916,133883,crawl
310916,162044,crawl
310916,76543,crawl
310916,6400,crawl
310916,2385665,crawl
310916,217865,crawl
310916,149770,crawl
310916,119570,crawl
310916,2342171,crawl
310916,5408,crawl
310916,17185,crawl
310916,131879,crawl
310916,153388,crawl
310916,206472,crawl
310916,240949,crawl
310916,219457,crawl
310916,141124,crawl
310916,136523,crawl
310916,2146189,crawl
310916,54504,crawl
310916,117110,crawl
310916,146807,crawl
310916,51691,crawl
310916,27628,crawl
310916,2218893,crawl
310916,79758,crawl
310916,2305447,crawl
310916,2095534,crawl
310916,2148802,crawl
310916,324557,crawl
310916,2158033,crawl
310916,315349,crawl
310916,25049,crawl
310916,66526,crawl
310916,7932,crawl
310916,1181164,crawl
310934,221952,crawl
310934,3716,crawl
310934,309765,crawl
310934,2696,crawl
310934,217865,crawl
310934,3340,crawl
310934,9490,crawl
310934,280730,crawl
310934,5279,crawl
310934,189352,crawl
310934,153388,crawl
310934,108468,crawl
310934,20917,crawl
310934,6716,crawl
310934,16958,crawl
310934,23872,crawl
310934,55233,crawl
310934,51650,crawl
310934,243446,crawl
310934,132169,crawl
310934,607276,crawl
310934,264675,crawl
310934,22101,crawl
310934,12503,crawl
310934,17240,crawl
310934,148441,crawl
310934,133981,crawl
310934,259815,crawl
310934,28649,crawl
310934,174955,crawl
310934,58735,crawl
310934,114680,crawl
310934,13308,crawl
310981,309765,crawl
310981,2156550,crawl
310981,143376,crawl
310981,337944,crawl
310981,5657,crawl
310981,2169831,crawl
310981,173598,crawl
310981,3104,crawl
310981,56868,crawl
310981,74247,crawl
310981,29740,crawl
310981,12334,crawl
310981,1483120,crawl
310981,53298,crawl
310981,375475,crawl
310981,29238,crawl
310981,20535,crawl
310981,60,crawl
310981,114332,crawl
310981,143431,crawl
310981,26700,crawl
310981,9298,crawl
310981,30803,crawl
310981,3669,crawl
310981,120079,crawl
310981,1628,crawl
310981,5725,crawl
310981,117343,crawl
310981,10850,crawl
310981,143976,crawl
310981,205545,crawl
310981,2166895,crawl
310981,41077,crawl
310981,56950,crawl
310981,396919,crawl
310981,238723,crawl
310981,3716,crawl
310981,2696,crawl
310981,37004,crawl
310981,108691,crawl
310981,149659,crawl
310981,1678739,crawl
310981,1699,crawl
310981,164,crawl
310981,144549,crawl
310981,12970,crawl
310981,48299,crawl
310981,125640,crawl
310981,26290,crawl
310981,2743,crawl
310981,71361,crawl
310981,20681,crawl
310981,152680,crawl
310981,12503,crawl
310981,25818,crawl
310981,2318062,crawl
310981,38440,crawl
310981,248513,crawl
310981,214485,crawl
310981,6400,crawl
310981,379350,crawl
310981,90375,crawl
310981,61704,crawl
310981,217865,crawl
310981,9490,crawl
310981,894229,crawl
310981,2400029,crawl
310981,62238,crawl
310981,228137,crawl
310981,68912,crawl
310981,324744,crawl
310981,188213,crawl
310981,2529225,crawl
310981,141124,crawl
310981,99147,crawl
310981,135502,crawl
310981,14160,crawl
310981,1483624,crawl
310981,17240,crawl
310981,143194,crawl
310981,266810,crawl
310981,8031,crawl
310981,106336,crawl
310981,46952,crawl
310981,53099,crawl
310981,97646,crawl
310981,11635,crawl
310981,61813,crawl
310981,70377,crawl
310981,10115,crawl
310981,2213284,crawl
310981,30603,crawl
310981,284575,crawl
310981,102921,crawl
310981,2998,crawl
310981,308152,crawl
310981,3516,crawl
310981,167870,crawl
310981,2449081,crawl
310981,100813,crawl
310981,171474,crawl
310981,332151,crawl
310981,28634,crawl
310981,66526,crawl
310981,260577,crawl
310981,152742,crawl
310981,10727,crawl
310981,2385234,crawl
310981,343537,crawl
311017,262701,crawl
2408187,2489899,crawl
2408187,2411205,crawl
2408187,2436966,crawl
2408187,2412392,crawl
2408187,2336138,crawl
2408187,2408683,crawl
2408187,2408493,crawl
2408187,2420560,crawl
2408187,2507539,crawl
2408187,2519915,crawl
311054,246219,crawl
311054,2058413,crawl
311054,157147,crawl
311054,233181,crawl
311054,108126,crawl
311088,155417,crawl
311088,350619,crawl
311150,34609,crawl
2408350,237527,crawl
2408357,309765,crawl
2408357,1658268,crawl
2408357,99147,crawl
2408357,36950,crawl
311289,50857,crawl
311362,311392,crawl
311362,45194,crawl
311392,311362,crawl
311475,107411,crawl
311530,208403,crawl
311530,1128761,crawl
311530,162619,crawl
311530,470092,crawl
311530,23505,crawl
311530,194912,crawl
2408683,2436966,crawl
2408683,2336138,crawl
2408683,2519915,crawl
2408683,2408493,crawl
2408683,2420560,crawl
2408683,2507539,crawl
2408683,2408187,crawl
311544,5504,crawl
311544,17920,crawl
311544,2121737,crawl
311544,9867,crawl
311544,3340,crawl
311544,73602,crawl
311544,68760,crawl
311544,309765,crawl
311544,719323,crawl
311544,84659,crawl
311544,69940,crawl
311544,19800,crawl
311544,90342,crawl
311544,28649,crawl
311544,77674,crawl
311567,281487,crawl
311570,362010,crawl
311570,361101,crawl
311570,369014,crawl
311592,160921,crawl
311592,753936,crawl
311767,1531870,crawl
311767,95108,crawl
311767,17944,crawl
311767,112025,crawl
311767,68762,crawl
311767,581282,crawl
311767,144549,crawl
311767,281002,crawl
311767,313388,crawl
311767,364205,crawl
311767,84655,crawl
311767,42051,crawl
311767,1289680,crawl
311767,48994,crawl
311767,174566,crawl
311767,117480,crawl
311767,68719,crawl
311767,343537,crawl
311767,120,crawl
311776,157147,crawl
311776,14346,crawl
311817,131052,crawl
311817,297033,crawl
311817,150905,crawl
311832,56648,crawl
311832,2207979,crawl
311832,2105166,crawl
311832,85,crawl
311872,179259,crawl
311890,227838,crawl
311943,141315,crawl
311943,240260,crawl
311943,1512842,crawl
311943,346914,crawl
311943,2215274,crawl
311943,216306,crawl
311943,19451,crawl
311992,339972,crawl
311992,233664,crawl
311992,374165,crawl
311992,307116,crawl
311992,277854,crawl
311992,296950,crawl
312041,143456,crawl
312041,1136873,crawl
312041,218573,crawl
312041,56311,crawl
312067,221480,crawl
312067,17196,crawl
312077,129302,crawl
312077,68762,crawl
312077,68912,crawl
312077,2254410,crawl
312077,322906,crawl
312077,2393436,crawl
312077,2401121,crawl
312077,27237,crawl
312125,189755,crawl
312136,181566,crawl
312165,26593,crawl
312165,161090,crawl
312165,2161257,crawl
312165,101075,crawl
312165,1726,crawl
312171,2144018,crawl
2149181,57446,crawl
2149181,104914,crawl
2149181,4091,crawl
2149181,5279,crawl
312200,2204861,crawl
312200,381500,crawl
312200,219965,crawl
312272,301976,crawl
312272,321105,crawl
312272,337014,crawl
2102355,347080,crawl
2102355,76570,crawl
312400,15481,crawl
312504,71962,crawl
312504,236962,crawl
312504,60462,crawl
312504,176559,crawl
312504,2156374,crawl
312504,61797,crawl
312504,235887,crawl
312504,15099,crawl
312549,74081,crawl
312549,335171,crawl
312549,315542,crawl
312549,2406065,crawl
312569,284757,crawl
312695,71285,crawl
2409916,2318054,crawl
2409916,1610827,crawl
312778,42162,crawl
312778,100490,crawl
312778,1317709,crawl
312794,313801,crawl
312794,98762,crawl
312795,85646,crawl
312799,3328,crawl
312799,309765,crawl
312799,148398,crawl
312799,31194,crawl
312799,162143,crawl
312799,149860,crawl
312799,51061,crawl
313009,1069032,crawl
313009,1221193,crawl
313009,182413,crawl
313009,253743,crawl
313026,180306,crawl
2410213,2255080,crawl
2410213,2163370,crawl
2410213,2651431,crawl
2410214,334052,crawl
2324097,2346828,crawl
2324097,2365205,crawl
2324097,361614,crawl
2324097,300839,crawl
313135,15235,crawl
313135,10372,crawl
313135,94342,crawl
313135,7113,crawl
313135,343537,crawl
313135,24694,crawl
313135,7455,crawl
313160,32202,crawl
313160,162484,crawl
313173,5504,crawl
313173,309765,crawl
313173,2696,crawl
313173,470092,crawl
313173,222722,crawl
313173,103951,crawl
313173,4177,crawl
313173,112025,crawl
226960,121951,crawl
313189,305985,crawl
313189,313698,crawl
2149357,309765,crawl
2149357,131118,crawl
2149357,2102837,crawl
2149357,16958,crawl
2149357,73302,crawl
2149357,2567782,crawl
2149357,2696,crawl
2149357,144549,crawl
2149357,265914,crawl
2149357,2253010,crawl
2149357,2635991,crawl
2149357,233693,crawl
2149357,309480,crawl
2149357,147212,crawl
2149357,859428,crawl
2149357,1343,crawl
2149357,390550,crawl
2149357,2391608,crawl
2149357,130904,crawl
2149357,8031,crawl
2149357,2375533,crawl
