from_group,to_group,from_poi,to_poi,gap_min,n_shared,jaccard,members
29502,23219,17034,7518,121,2,1.0,994|3795
29502,23295,17034,7551,166,2,0.6667,994|3795
29502,23480,17034,7778,123,2,1.0,994|3795
29502,23622,17034,7922,14,2,1.0,994|3795
29502,23734,17034,8045,168,2,0.6667,994|3795
29502,23739,17034,8046,167,2,0.6667,994|3795
29502,23858,17034,8200,20,2,1.0,994|3795
29502,23861,17034,8209,106,2,1.0,994|3795
29502,24153,17034,8470,121,2,1.0,994|3795
29502,24190,17034,8510,20,2,1.0,994|3795
29502,24204,17034,8522,109,2,1.0,994|3795
29502,24209,17034,8528,110,2,1.0,994|3795
29502,24339,17034,8724,21,2,1.0,994|3795
29502,24379,17034,8760,124,2,1.0,994|3795
29502,24388,17034,8779,123,2,1.0,994|3795
29502,24432,17034,8794,115,2,1.0,994|3795
29502,24460,17034,8847,234,2,1.0,994|3795
29502,24474,17034,8866,105,2,1.0,994|3795
29502,24503,17034,8916,133,2,1.0,994|3795
29502,24647,17034,9113,112,2,1.0,994|3795
29502,24678,17034,9169,106,2,1.0,994|3795
29502,24704,17034,9197,230,2,1.0,994|3795
29502,24740,17034,9227,214,2,1.0,994|3795
29502,24810,17034,9296,108,2,1.0,994|3795
29502,24826,17034,9314,1,2,1.0,994|3795
29502,24828,17034,9320,9,2,1.0,994|3795
29502,24829,17034,9321,9,2,1.0,994|3795
29502,24830,17034,9322,10,2,1.0,994|3795
29502,24832,17034,9323,9,2,1.0,994|3795
29502,25051,17034,9578,127,2,1.0,994|3795
29502,25059,17034,9584,116,2,1.0,994|3795
29502,25060,17034,9585,116,2,1.0,994|3795
29502,25118,17034,9658,13,2,1.0,994|3795
29502,25142,17034,9697,99,2,1.0,994|3795
29502,25144,17034,9706,115,2,1.0,994|3795
29502,25166,17034,9721,105,2,1.0,994|3795
29502,25229,17034,9825,19,2,1.0,994|3795
29502,25230,17034,9831,166,2,0.6667,994|3795
29502,25666,17034,10243,114,2,1.0,994|3795
29502,25772,17034,10307,213,2,1.0,994|3795
29502,25791,17034,10350,12,2,1.0,994|3795
29502,25844,17034,10436,105,2,1.0,994|3795
29502,25867,17034,10464,101,2,1.0,994|3795
29502,25996,17034,10630,132,2,1.0,994|3795
29502,26002,17034,10641,106,2,1.0,994|3795
29502,26137,17034,10804,22,2,1.0,994|3795
29502,26138,17034,10806,157,2,1.0,994|3795
29502,26232,17034,10934,102,2,1.0,994|3795
29502,26239,17034,10948,22,2,1.0,994|3795
29502,26276,17034,11012,221,2,1.0,994|3795
29502,26415,17034,11187,14,2,1.0,994|3795
34069,25075,29199,9601,1,2,1.0,994|3795
34069,35000,29199,33101,1,2,1.0,994|3795
34069,35400,29199,35383,1,2,1.0,994|3795
3764,1559,191,88,14,2,1.0,10720|10737
3764,3702,191,186,14,2,1.0,10720|10737
3764,3713,191,187,14,2,1.0,10720|10737
3764,4030,191,196,6,2,1.0,10720|10737
3764,4481,191,209,8,2,1.0,10720|10737
3764,26057,191,10708,14,2,1.0,10720|10737
3764,26066,191,10709,14,2,1.0,10720|10737
4030,1559,196,88,8,2,1.0,10720|10737
4030,3702,196,186,8,2,1.0,10720|10737
4030,3713,196,187,8,2,1.0,10720|10737
4030,4481,196,209,2,2,1.0,10720|10737
4030,26057,196,10708,8,2,1.0,10720|10737
4030,26066,196,10709,8,2,1.0,10720|10737
4481,1559,209,88,6,2,1.0,10720|10737
4481,3702,209,186,6,2,1.0,10720|10737
4481,3713,209,187,6,2,1.0,10720|10737
4481,26057,209,10708,6,2,1.0,10720|10737
4481,26066,209,10709,6,2,1.0,10720|10737
5737,1559,225,88,43,2,0.6667,10720|10737
5737,3702,225,186,43,2,0.6667,10720|10737
5737,3713,225,187,43,2,0.6667,10720|10737
5737,3764,225,191,29,2,0.6667,10720|10737
5737,4030,225,196,35,2,0.6667,10720|10737
5737,4481,225,209,37,2,0.6667,10720|10737
5737,26057,225,10708,43,2,0.6667,10720|10737
5737,26066,225,10709,43,2,0.6667,10720|10737
15234,15246,1869,1870,1,2,1.0,10720|10737
15234,23186,1869,7497,1,2,1.0,10720|10737
24884,1559,9371,88,33,2,0.6667,10720|10737
24884,3702,9371,186,33,2,0.6667,10720|10737
24884,3713,9371,187,33,2,0.6667,10720|10737
24884,3764,9371,191,19,2,0.6667,10720|10737
24884,4030,9371,196,25,2,0.6667,10720|10737
24884,4481,9371,209,27,2,0.6667,10720|10737
24884,26057,9371,10708,33,2,0.6667,10720|10737
24884,26066,9371,10709,33,2,0.6667,10720|10737
28623,15234,15085,1869,144,2,1.0,10720|10737
28623,15246,15085,1870,145,2,1.0,10720|10737
28623,23186,15085,7497,145,2,1.0,10720|10737
28623,29109,15085,16060,4,2,1.0,10720|10737
29109,15234,16060,1869,140,2,1.0,10720|10737
29109,15246,16060,1870,141,2,1.0,10720|10737
29109,23186,16060,7497,141,2,1.0,10720|10737
6570,29432,257,16972,30,2,0.6667,7007|9270
35246,35303,34397,34607,133,2,1.0,8412|12281
5749,23742,225,8046,63,2,0.5,2369|6575
17022,17760,2690,3085,75,2,1.0,2363|2369
18842,18848,3650,3651,6,2,1.0,2363|2369
18842,18849,3650,3653,19,2,1.0,2363|2369
18848,18849,3651,3653,13,2,1.0,2363|2369
19095,19829,3859,4336,10,2,1.0,2363|2369
19095,28772,3859,15405,1,2,1.0,2363|2369
21982,19095,6211,3859,1,2,1.0,2363|2369
21982,19829,6211,4336,11,2,1.0,2363|2369
21982,28319,6211,14393,1,2,1.0,2363|2369
21982,28772,6211,15405,2,2,1.0,2363|2369
22572,19095,6758,3859,1,2,1.0,2363|2369
22572,19829,6758,4336,11,2,1.0,2363|2369
22572,28319,6758,14393,1,2,1.0,2363|2369
22572,28772,6758,15405,2,2,1.0,2363|2369
25238,23742,9831,8046,37,2,0.6667,2369|6575
28319,19829,14393,4336,10,2,1.0,2363|2369
28319,28772,14393,15405,1,2,1.0,2363|2369
28772,19829,15405,4336,9,2,1.0,2363|2369
29233,19095,16413,3859,213,2,1.0,2363|2369
29233,19829,16413,4336,223,2,1.0,2363|2369
29233,21982,16413,6211,212,2,1.0,2363|2369
29233,22572,16413,6758,212,2,1.0,2363|2369
29233,28319,16413,14393,213,2,1.0,2363|2369
29233,28772,16413,15405,214,2,1.0,2363|2369
29233,30024,16413,17149,185,2,1.0,2363|2369
30024,19095,17149,3859,28,2,1.0,2363|2369
30024,19829,17149,4336,38,2,1.0,2363|2369
30024,21982,17149,6211,27,2,1.0,2363|2369
30024,22572,17149,6758,27,2,1.0,2363|2369
30024,28319,17149,14393,28,2,1.0,2363|2369
30024,28772,17149,15405,29,2,1.0,2363|2369
31796,5779,22114,225,27,4,0.5,2369|3073|4861|7140
1568,3686,88,185,1,2,1.0,2771|2803
1568,3706,88,186,3,2,1.0,2771|2803
1568,3717,88,187,2,2,1.0,2771|2803
1568,22225,88,6424,8,2,1.0,2771|2803
1568,26060,88,10708,5,2,1.0,2771|2803
1568,26069,88,10709,3,2,1.0,2771|2803
3686,3706,185,186,2,2,1.0,2771|2803
3686,3717,185,187,1,2,1.0,2771|2803
3686,22225,185,6424,7,2,1.0,2771|2803
3686,26060,185,10708,4,2,1.0,2771|2803
3686,26069,185,10709,2,2,1.0,2771|2803
3706,22225,186,6424,5,2,1.0,2771|2803
3706,26060,186,10708,2,2,1.0,2771|2803
3717,3706,187,186,1,2,1.0,2771|2803
3717,22225,187,6424,6,2,1.0,2771|2803
3717,26060,187,10708,3,2,1.0,2771|2803
3717,26069,187,10709,1,2,1.0,2771|2803
4502,1568,209,88,6,2,1.0,2771|2803
4502,3686,209,185,7,2,1.0,2771|2803
4502,3706,209,186,9,2,1.0,2771|2803
4502,3717,209,187,8,2,1.0,2771|2803
4502,22225,209,6424,14,2,1.0,2771|2803
4502,26060,209,10708,11,2,1.0,2771|2803
4502,26069,209,10709,9,2,1.0,2771|2803
7237,1568,331,88,57,2,1.0,2771|2803
7237,3686,331,185,58,2,1.0,2771|2803
7237,3706,331,186,60,2,1.0,2771|2803
7237,3717,331,187,59,2,1.0,2771|2803
7237,4502,331,209,51,2,1.0,2771|2803
7237,22225,331,6424,65,2,1.0,2771|2803
7237,26060,331,10708,62,2,1.0,2771|2803
7237,26069,331,10709,60,2,1.0,2771|2803
14323,20444,1496,4871,193,2,1.0,2771|2803
15685,20274,2069,4688,195,2,1.0,2771|2803
17536,15685,3006,2069,124,2,1.0,2771|2803
19690,7237,4259,331,229,2,1.0,2771|2803
19690,31206,4259,20195,123,2,1.0,2771|2803
20444,17334,4871,2840,212,2,1.0,2771|2803
20444,23996,4871,8336,50,2,0.6667,2771|2803
20444,28549,4871,14908,179,2,1.0,2771|2803
23996,17334,8336,2840,162,2,0.6667,2771|2803
23996,28549,8336,14908,129,2,0.6667,2771|2803
25289,19690,9900,4259,126,2,1.0,2771|2803
26060,22225,10708,6424,3,2,1.0,2771|2803
26069,22225,10709,6424,5,2,1.0,2771|2803
26069,26060,10709,10708,2,2,1.0,2771|2803
28549,17334,14908,2840,33,2,1.0,2771|2803
31206,1568,20195,88,163,2,1.0,2771|2803
31206,3686,20195,185,164,2,1.0,2771|2803
31206,3706,20195,186,166,2,1.0,2771|2803
31206,3717,20195,187,165,2,1.0,2771|2803
31206,4502,20195,209,157,2,1.0,2771|2803
31206,7237,20195,331,106,2,1.0,2771|2803
31206,22225,20195,6424,171,2,1.0,2771|2803
31206,26060,20195,10708,168,2,1.0,2771|2803
31206,26069,20195,10709,166,2,1.0,2771|2803
3431,4349,181,207,3,2,1.0,4863|16508
3431,4525,181,209,6,2,0.6667,4863|16508
3594,3431,184,181,28,2,0.6667,4863|16508
3594,4349,184,207,31,2,0.6667,4863|16508
3594,4525,184,209,34,2,0.5,4863|16508
4349,4525,207,209,3,2,0.6667,4863|16508
12497,26420,946,11209,112,2,1.0,4863|4865
1575,21519,88,5778,2,2,1.0,1048|1337
1575,34766,88,32056,1,2,0.6667,1048|1337
5659,1575,221,88,114,2,0.6667,1048|1337
5659,16205,221,2262,42,2,0.6667,1048|1337
5659,20125,221,4603,113,2,0.6667,1048|1337
5659,21519,221,5778,116,2,0.6667,1048|1337
5659,25565,221,10224,143,3,0.5,1048|1337|1391
5659,30160,221,17471,111,3,1.0,1048|1337|1391
5659,34766,221,32056,115,3,1.0,1048|1337|1391
8603,12739,446,1051,205,2,0.6667,1048|1391
12739,9381,1051,534,47,3,1.0,1048|1337|1391
16204,17886,2262,3154,46,2,1.0,1048|1337
16205,1575,2262,88,72,2,1.0,1048|1337
16205,20125,2262,4603,71,2,1.0,1048|1337
16205,21519,2262,5778,74,2,1.0,1048|1337
16205,30160,2262,17471,69,2,0.6667,1048|1337
16205,34766,2262,32056,73,2,0.6667,1048|1337
16480,16204,2370,2262,221,2,0.6667,1048|1337
16480,28007,2370,13726,104,3,1.0,1048|1337|1391
16480,32786,2370,24906,86,2,0.6667,1048|1337
16480,35523,2370,36104,87,3,1.0,1048|1337|1391
17886,12740,3154,1051,226,2,0.6667,1048|1337
18440,16480,3398,2370,127,2,0.6667,1048|1337
18440,28007,3398,13726,231,2,0.6667,1048|1337
18440,32786,3398,24906,213,2,1.0,1048|1337
18440,35523,3398,36104,214,2,0.6667,1048|1337
20125,1575,4603,88,1,2,1.0,1048|1337
20125,21519,4603,5778,3,2,1.0,1048|1337
20125,34766,4603,32056,2,2,0.6667,1048|1337
28007,16204,13726,2262,117,2,0.6667,1048|1337
28007,17886,13726,3154,163,2,0.6667,1048|1337
30160,1575,17471,88,3,2,0.6667,1048|1337
30160,20125,17471,4603,2,2,0.6667,1048|1337
30160,21519,17471,5778,5,2,0.6667,1048|1337
30160,25565,17471,10224,32,3,0.5,1048|1337|1391
30160,34766,17471,32056,4,3,1.0,1048|1337|1391
32786,16204,24906,2262,135,2,1.0,1048|1337
32786,17886,24906,3154,181,2,1.0,1048|1337
32786,28007,24906,13726,18,2,0.6667,1048|1337
32786,35523,24906,36104,1,2,0.6667,1048|1337
33064,12739,25494,1051,205,2,0.6667,1048|1337
34766,21519,32056,5778,1,2,0.6667,1048|1337
34766,25565,32056,10224,28,3,0.5,1048|1337|1391
35523,16204,36104,2262,134,2,0.6667,1048|1337
35523,17886,36104,3154,180,2,0.6667,1048|1337
35523,28007,36104,13726,17,3,1.0,1048|1337|1391
5659,3719,221,187,163,2,0.6667,1337|1391
28349,16480,14446,2370,159,2,0.6667,1337|1391
30160,3719,17471,187,52,2,0.6667,1337|1391
31419,15865,20970,2131,77,2,0.6667,1337|1391
34766,3719,32056,187,48,2,0.6667,1337|1391
1578,1600,88,90,133,2,1.0,1808|1810
1578,3314,88,174,32,2,1.0,1808|1810
1578,3517,88,181,26,2,1.0,1808|1810
1578,3673,88,184,30,2,1.0,1808|1810
1578,3997,88,193,15,2,1.0,1808|1810
1578,4424,88,207,24,2,1.0,1808|1810
1578,4599,88,209,31,2,1.0,1808|1810
1578,6233,88,225,60,2,1.0,1808|1810
1578,12349,88,914,133,2,1.0,1808|1810
1578,20142,88,4603,1,2,1.0,1808|1810
1578,27232,88,12545,23,2,1.0,1808|1810
1578,34152,88,29478,15,2,1.0,1808|1810
2586,14777,95,1666,226,2,1.0,1808|1810
2586,21537,95,5793,177,2,1.0,1808|1810
2586,36543,95,45541,227,2,1.0,1808|1810
3314,1600,174,90,101,2,1.0,1808|1810
3314,6233,174,225,28,2,1.0,1808|1810
3314,12349,174,914,101,2,1.0,1808|1810
3517,1600,181,90,107,2,1.0,1808|1810
3517,3314,181,174,6,2,1.0,1808|1810
3517,3673,181,184,4,2,1.0,1808|1810
3517,4599,181,209,5,2,1.0,1808|1810
3517,6233,181,225,34,2,1.0,1808|1810
3517,12349,181,914,107,2,1.0,1808|1810
3673,1600,184,90,103,2,1.0,1808|1810
3673,3314,184,174,2,2,1.0,1808|1810
3673,4599,184,209,1,2,1.0,1808|1810
3673,6233,184,225,30,2,1.0,1808|1810
3673,12349,184,914,103,2,1.0,1808|1810
3997,1600,193,90,118,2,1.0,1808|1810
3997,3314,193,174,17,2,1.0,1808|1810
3997,3517,193,181,11,2,1.0,1808|1810
3997,3673,193,184,15,2,1.0,1808|1810
3997,4424,193,207,9,2,1.0,1808|1810
3997,4599,193,209,16,2,1.0,1808|1810
3997,6233,193,225,45,2,1.0,1808|1810
3997,12349,193,914,118,2,1.0,1808|1810
3997,27232,193,12545,8,2,1.0,1808|1810
4424,1600,207,90,109,2,1.0,1808|1810
4424,3314,207,174,8,2,1.0,1808|1810
4424,3517,207,181,2,2,1.0,1808|1810
4424,3673,207,184,6,2,1.0,1808|1810
4424,4599,207,209,7,2,1.0,1808|1810
4424,6233,207,225,36,2,1.0,1808|1810
4424,12349,207,914,109,2,1.0,1808|1810
4599,1600,209,90,102,2,1.0,1808|1810
4599,3314,209,174,1,2,1.0,1808|1810
4599,6233,209,225,29,2,1.0,1808|1810
4599,12349,209,914,102,2,1.0,1808|1810
6233,1600,225,90,73,2,1.0,1808|1810
6233,12349,225,914,73,2,1.0,1808|1810
7536,2586,332,95,192,2,0.6667,1808|1810
7536,11282,332,664,174,2,0.6667,1808|1810
7536,16615,332,2468,109,2,0.6667,1808|1810
7536,18359,332,3390,171,2,0.6667,1808|1810
7536,27921,332,13551,170,2,0.6667,1808|1810
7536,29393,332,16885,65,2,0.6667,1808|1810
7536,31088,332,19963,172,2,0.6667,1808|1810
10994,4304,572,206,9,2,1.0,1808|1810
11282,2586,664,95,18,2,1.0,1808|1810
11282,21537,664,5793,195,2,1.0,1808|1810
14777,36246,1666,41658,180,2,1.0,1808|1810
14777,36543,1666,45541,1,2,1.0,1808|1810
16615,2586,2468,95,83,2,1.0,1808|1810
16615,11282,2468,664,65,2,1.0,1808|1810
16615,18359,2468,3390,62,2,1.0,1808|1810
16615,27921,2468,13551,61,2,1.0,1808|1810
16615,31088,2468,19963,63,2,1.0,1808|1810
18359,2586,3390,95,21,2,1.0,1808|1810
18359,11282,3390,664,3,2,1.0,1808|1810
18359,21537,3390,5793,198,2,1.0,1808|1810
18359,31088,3390,19963,1,2,1.0,1808|1810
19300,1578,4042,88,22,2,1.0,1808|1810
19300,1600,4042,90,155,2,1.0,1808|1810
19300,3314,4042,174,54,2,1.0,1808|1810
19300,3517,4042,181,48,2,1.0,1808|1810
19300,3673,4042,184,52,2,1.0,1808|1810
19300,3997,4042,193,37,2,1.0,1808|1810
19300,4424,4042,207,46,2,1.0,1808|1810
19300,4599,4042,209,53,2,1.0,1808|1810
19300,6233,4042,225,82,2,1.0,1808|1810
19300,12349,4042,914,155,2,1.0,1808|1810
19300,20142,4042,4603,23,2,1.0,1808|1810
19300,27232,4042,12545,45,2,1.0,1808|1810
19300,34152,4042,29478,37,2,1.0,1808|1810
19300,36350,4042,43054,2,2,1.0,1808|1810
20142,1600,4603,90,132,2,1.0,1808|1810
20142,3314,4603,174,31,2,1.0,1808|1810
20142,3517,4603,181,25,2,1.0,1808|1810
20142,3673,4603,184,29,2,1.0,1808|1810
20142,3997,4603,193,14,2,1.0,1808|1810
20142,4424,4603,207,23,2,1.0,1808|1810
20142,4599,4603,209,30,2,1.0,1808|1810
20142,6233,4603,225,59,2,1.0,1808|1810
20142,12349,4603,914,132,2,1.0,1808|1810
20142,27232,4603,12545,22,2,1.0,1808|1810
20142,34152,4603,29478,14,2,1.0,1808|1810
21537,14777,5793,1666,49,2,1.0,1808|1810
21537,36246,5793,41658,229,2,1.0,1808|1810
21537,36543,5793,45541,50,2,1.0,1808|1810
27232,1600,12545,90,110,2,1.0,1808|1810
27232,3314,12545,174,9,2,1.0,1808|1810
27232,3517,12545,181,3,2,1.0,1808|1810
27232,3673,12545,184,7,2,1.0,1808|1810
27232,4424,12545,207,1,2,1.0,1808|1810
27232,4599,12545,209,8,2,1.0,1808|1810
27232,6233,12545,225,37,2,1.0,1808|1810
27232,12349,12545,914,110,2,1.0,1808|1810
27921,2586,13551,95,22,2,1.0,1808|1810
27921,11282,13551,664,4,2,1.0,1808|1810
27921,18359,13551,3390,1,2,1.0,1808|1810
27921,21537,13551,5793,199,2,1.0,1808|1810
27921,31088,13551,19963,2,2,1.0,1808|1810
29393,2586,16885,95,127,2,1.0,1808|1810
29393,11282,16885,664,109,2,1.0,1808|1810
29393,16615,16885,2468,44,2,1.0,1808|1810
29393,18359,16885,3390,106,2,1.0,1808|1810
29393,27921,16885,13551,105,2,1.0,1808|1810
29393,31088,16885,19963,107,2,1.0,1808|1810
29982,2586,17034,95,192,2,0.6667,1808|1810
29982,11282,17034,664,174,2,0.6667,1808|1810
29982,16615,17034,2468,109,2,0.6667,1808|1810
29982,18359,17034,3390,171,2,0.6667,1808|1810
29982,27921,17034,13551,170,2,0.6667,1808|1810
29982,29393,17034,16885,65,2,0.6667,1808|1810
29982,31088,17034,19963,172,2,0.6667,1808|1810
31088,2586,19963,95,20,2,1.0,1808|1810
31088,11282,19963,664,2,2,1.0,1808|1810
31088,21537,19963,5793,197,2,1.0,1808|1810
34152,1600,29478,90,118,2,1.0,1808|1810
34152,3314,29478,174,17,2,1.0,1808|1810
34152,3517,29478,181,11,2,1.0,1808|1810
34152,3673,29478,184,15,2,1.0,1808|1810
34152,4424,29478,207,9,2,1.0,1808|1810
34152,4599,29478,209,16,2,1.0,1808|1810
34152,6233,29478,225,45,2,1.0,1808|1810
34152,12349,29478,914,118,2,1.0,1808|1810
34152,27232,29478,12545,8,2,1.0,1808|1810
36246,4304,41658,206,84,2,1.0,1808|1810
36246,10994,41658,572,75,2,1.0,1808|1810
36350,1578,43054,88,20,2,1.0,1808|1810
36350,1600,43054,90,153,2,1.0,1808|1810
36350,3314,43054,174,52,2,1.0,1808|1810
36350,3517,43054,181,46,2,1.0,1808|1810
36350,3673,43054,184,50,2,1.0,1808|1810
36350,3997,43054,193,35,2,1.0,1808|1810
36350,4424,43054,207,44,2,1.0,1808|1810
36350,4599,43054,209,51,2,1.0,1808|1810
36350,6233,43054,225,80,2,1.0,1808|1810
36350,12349,43054,914,153,2,1.0,1808|1810
36350,20142,43054,4603,21,2,1.0,1808|1810
36350,27232,43054,12545,43,2,1.0,1808|1810
36350,34152,43054,29478,35,2,1.0,1808|1810
36543,36246,45541,41658,179,2,1.0,1808|1810
1581,5984,89,225,213,2,0.6667,9897|13685
1581,25248,89,9831,214,2,1.0,9897|13685
5984,25248,225,9831,1,2,0.6667,9897|13685
15253,15342,1870,1946,25,2,1.0,9897|13685
15253,17462,1870,2953,236,2,1.0,9897|13685
15342,17462,1946,2953,211,2,1.0,9897|13685
33818,1581,28216,89,19,2,1.0,9897|13685
33818,5984,28216,225,232,2,0.6667,9897|13685
33818,25248,28216,9831,233,2,1.0,9897|13685
1583,1699,89,91,236,2,1.0,19845|24085
1583,6730,89,257,169,2,1.0,19845|24085
2435,7306,95,331,10,2,0.6667,19845|24085
2435,16011,95,2171,46,2,1.0,19845|24085
2435,21535,95,5793,186,2,1.0,19845|24085
6730,1699,257,91,67,2,1.0,19845|24085
6755,28278,257,14296,144,2,1.0,19845|24085
7306,16011,331,2171,36,2,0.6667,19845|24085
7306,21535,331,5793,176,2,0.6667,19845|24085
10763,24695,552,9186,92,2,1.0,19845|24085
11334,35463,668,35649,151,2,0.6667,19845|24085
11334,36109,668,40324,100,2,0.6667,19845|24085
13601,21529,1305,5778,202,2,1.0,19845|24085
13601,29024,1305,15876,36,2,1.0,19845|24085
13601,34767,1305,32056,205,2,1.0,19845|24085
13880,10763,1392,552,53,2,0.6667,19845|24085
13880,24695,1392,9186,145,2,0.6667,19845|24085
16011,21535,2171,5793,140,2,1.0,19845|24085
16140,10763,2236,552,53,2,1.0,19845|24085
16140,24695,2236,9186,145,2,1.0,19845|24085
19783,4251,4306,206,161,2,1.0,19845|24085
19783,28197,4306,14115,133,2,1.0,19845|24085
19783,33212,4306,26125,134,2,1.0,19845|24085
19783,35703,4306,37184,132,2,1.0,19845|24085
19783,36302,4306,42383,134,2,1.0,19845|24085
19977,10878,4442,555,4,2,0.6667,19845|24085
20972,2435,5284,95,15,2,1.0,19845|24085
20972,7306,5284,331,25,2,0.6667,19845|24085
20972,16011,5284,2171,61,2,1.0,19845|24085
20972,21535,5284,5793,201,2,1.0,19845|24085
21529,34767,5778,32056,3,2,1.0,19845|24085
24358,20317,8747,4744,227,2,1.0,19845|24085
24695,19783,9186,4306,149,2,1.0,19845|24085
25336,24236,10015,8588,200,2,1.0,19845|24085
25760,6140,10299,225,108,2,1.0,19845|24085
26446,14204,11246,1485,37,2,1.0,19845|24085
27909,1687,13551,91,62,2,0.5,19845|24085
28197,4251,14115,206,28,2,1.0,19845|24085
28197,33212,14115,26125,1,2,1.0,19845|24085
28197,36302,14115,42383,1,2,1.0,19845|24085
28278,10878,14296,555,135,2,0.6667,19845|24085
28278,19977,14296,4442,131,2,1.0,19845|24085
29024,21529,15876,5778,166,2,1.0,19845|24085
29024,34767,15876,32056,169,2,1.0,19845|24085
33212,4251,26125,206,27,2,1.0,19845|24085
34893,14421,32636,1540,9,2,1.0,19845|24085
35463,13601,35649,1305,157,2,1.0,19845|24085
35463,29024,35649,15876,193,2,1.0,19845|24085
35703,4251,37184,206,29,2,1.0,19845|24085
35703,28197,37184,14115,1,2,1.0,19845|24085
35703,33212,37184,26125,2,2,1.0,19845|24085
35703,36302,37184,42383,2,2,1.0,19845|24085
36109,13601,40324,1305,208,2,1.0,19845|24085
36109,35463,40324,35649,51,2,1.0,19845|24085
36302,4251,42383,206,27,2,1.0,19845|24085
1584,4261,89,206,99,2,1.0,25208|28176
1772,1584,92,89,106,2,0.5,25208|28176
1772,4261,92,206,205,2,0.5,25208|28176
3909,1584,193,89,196,2,0.6667,25208|28176
3659,8217,184,386,1,2,0.5,22990|25545
4408,3659,207,184,1,2,1.0,22990|25545
4408,8217,207,386,2,2,0.5,22990|25545
6346,3659,251,184,4,2,1.0,22990|25545
6346,4408,251,207,3,2,1.0,22990|25545
6346,8217,251,386,5,2,0.5,22990|25545
13715,9365,1326,531,171,2,0.6667,20253|26398
1595,16844,90,2591,17,2,1.0,145|189
4839,10277,213,537,194,2,0.6667,145|189
6370,12036,255,802,64,2,1.0,145|189
8136,6370,380,255,96,2,1.0,145|189
8136,12036,380,802,160,2,1.0,145|189
8136,21454,380,5710,61,2,1.0,145|189
8149,6370,386,255,120,2,1.0,145|189
8149,8136,386,380,24,2,1.0,145|189
8149,12036,386,802,184,2,1.0,145|189
8149,21454,386,5710,85,2,1.0,145|189
8149,25303,386,9964,5,2,1.0,145|189
8149,28249,386,14208,1,2,1.0,145|189
8149,30414,386,18019,5,2,1.0,145|189
21454,6370,5710,255,35,2,1.0,145|189
21454,12036,5710,802,99,2,1.0,145|189
25066,1595,9589,90,3,2,1.0,145|189
25066,16844,9589,2591,20,2,1.0,145|189
25303,6370,9964,255,115,2,1.0,145|189
25303,8136,9964,380,19,2,1.0,145|189
25303,12036,9964,802,179,2,1.0,145|189
25303,21454,9964,5710,80,2,1.0,145|189
28249,6370,14208,255,119,2,1.0,145|189
28249,8136,14208,380,23,2,1.0,145|189
28249,12036,14208,802,183,2,1.0,145|189
28249,21454,14208,5710,84,2,1.0,145|189
28249,25303,14208,9964,4,2,1.0,145|189
28249,30414,14208,18019,4,2,1.0,145|189
28408,6370,14567,255,235,2,1.0,145|189
28408,8136,14567,380,139,2,1.0,145|189
28408,8149,14567,386,115,2,1.0,145|189
28408,21454,14567,5710,200,2,1.0,145|189
28408,25303,14567,9964,120,2,1.0,145|189
28408,28249,14567,14208,116,2,1.0,145|189
28408,30414,14567,18019,120,2,1.0,145|189
30414,6370,18019,255,115,2,1.0,145|189
30414,8136,18019,380,19,2,1.0,145|189
30414,12036,18019,802,179,2,1.0,145|189
30414,21454,18019,5710,80,2,1.0,145|189
30570,8136,18388,380,200,2,1.0,145|189
30570,8149,18388,386,176,2,1.0,145|189
30570,25303,18388,9964,181,2,1.0,145|189
30570,28249,18388,14208,177,2,1.0,145|189
30570,28408,18388,14567,61,2,1.0,145|189
30570,30414,18388,18019,181,2,1.0,145|189
30570,30571,18388,18390,58,2,1.0,145|189
30571,6370,18390,255,238,2,1.0,145|189
30571,8136,18390,380,142,2,1.0,145|189
30571,8149,18390,386,118,2,1.0,145|189
30571,21454,18390,5710,203,2,1.0,145|189
30571,25303,18390,9964,123,2,1.0,145|189
30571,28249,18390,14208,119,2,1.0,145|189
30571,28408,18390,14567,3,2,1.0,145|189
30571,30414,18390,18019,123,2,1.0,145|189
6310,13927,251,1416,30,2,1.0,1944|16817
8161,6310,386,251,1,2,1.0,1944|16817
8161,13927,386,1416,31,2,1.0,1944|16817
9132,18071,483,3248,237,2,1.0,1944|16817
15530,17520,2011,3001,132,2,1.0,1944|16817
